,dp_id,MJD
1961,ADP.2019-02-12T01:20:26.117,58525.05582795
1962,ADP.2018-03-31T01:10:10.289,58207.07256337
1963,ADP.2018-03-31T01:10:10.307,58207.07434495
1964,ADP.2018-03-31T01:10:10.315,58207.02971553
1965,ADP.2018-03-31T01:10:10.369,58207.03777129
1966,ADP.2018-03-31T01:10:10.429,58207.04402141
1967,ADP.2018-04-01T01:10:28.039,58207.99025933
1968,ADP.2019-12-12T01:18:51.219,58828.22354076
1969,ADP.2019-12-12T01:18:51.227,58828.22753368
1970,ADP.2019-12-12T01:18:51.235,58828.23151515
1971,ADP.2019-12-12T01:18:51.237,58828.23251196
1972,ADP.2019-12-12T01:18:51.251,58828.23947854
1973,ADP.2019-12-12T01:18:51.291,58828.25940867
1974,ADP.2019-02-12T01:20:26.181,58525.07890041
1975,ADP.2019-02-12T01:20:26.183,58525.07962012
1976,ADP.2019-02-12T01:20:26.191,58525.08250106
1977,ADP.2019-02-12T01:20:26.209,58525.08898032
1978,ADP.2019-02-12T01:20:26.221,58525.09330473
1979,ADP.2019-02-12T01:20:26.257,58525.10627922
1980,ADP.2018-05-01T01:05:25.296,58237.98131372
1981,ADP.2018-05-01T01:05:25.314,58237.98337622
1982,ADP.2018-05-05T01:06:09.311,58241.96891834
1983,ADP.2018-05-06T01:05:41.349,58242.95692681
1984,ADP.2018-05-06T01:05:41.357,58242.95793381
1985,ADP.2018-05-06T01:05:41.373,58242.95994781
1986,ADP.2019-12-12T01:18:51.307,58828.26737161
1987,ADP.2019-12-12T01:18:51.343,58828.28530035
1988,ADP.2019-12-13T01:15:33.617,58829.10746427
1989,ADP.2019-12-13T01:15:33.619,58829.10845993
1990,ADP.2019-12-13T01:15:33.629,58829.11342501
1991,ADP.2019-12-13T01:15:33.843,58829.22308957
1992,ADP.2018-03-31T01:10:10.239,58207.01991233
1993,ADP.2018-03-31T01:10:10.341,58207.03329211
1994,ADP.2018-03-31T01:10:10.383,58207.03956502
1995,ADP.2018-04-01T01:10:27.969,58208.00078016
1996,ADP.2018-04-01T01:10:27.993,58207.98501621
1997,ADP.2018-04-19T01:06:19.728,58226.0154169
1998,ADP.2018-04-01T01:10:28.135,58208.00253986
1999,ADP.2018-04-01T01:10:28.281,58208.05949579
2000,ADP.2018-04-01T01:10:28.299,58208.05457676
2001,ADP.2018-04-01T01:10:28.317,58208.06441585
2002,ADP.2018-04-19T01:06:19.636,58226.00553372
2003,ADP.2018-04-21T01:08:50.050,58227.99718782
2004,ADP.2018-04-19T01:06:19.736,58226.01643583
2005,ADP.2018-04-19T01:06:19.742,58226.01745625
2006,ADP.2018-04-23T01:07:49.681,58229.99402201
2007,ADP.2018-04-23T01:07:49.749,58230.00180138
2008,ADP.2018-04-24T01:06:42.356,58230.99722783
2009,ADP.2018-04-24T01:06:42.426,58230.99049123
2010,ADP.2019-02-12T01:20:26.259,58525.10700055
2011,ADP.2019-02-12T01:20:26.263,58525.10844345
2012,ADP.2019-02-12T01:20:26.299,58525.12139873
2013,ADP.2019-02-12T01:20:26.301,58525.12211937
2014,ADP.2019-02-12T01:20:26.325,58525.13077374
2015,ADP.2019-02-12T01:20:26.347,58525.13870157
2016,ADP.2018-04-01T01:10:28.293,58208.06146395
2017,ADP.2018-04-01T01:10:28.323,58208.0575282
2018,ADP.2018-04-19T01:06:19.624,58226.00456074
2019,ADP.2018-04-19T01:06:19.644,58226.00650483
2020,ADP.2018-04-19T01:06:19.662,58226.00747746
2021,ADP.2018-04-21T01:08:50.066,58228.00194885
2022,ADP.2018-03-31T01:10:10.245,58207.02080369
2023,ADP.2018-03-31T01:10:10.299,58207.0734537
2024,ADP.2018-03-31T01:10:10.317,58207.07632423
2025,ADP.2018-03-31T01:10:10.407,58207.04134788
2026,ADP.2018-03-31T01:10:10.443,58207.04580356
2027,ADP.2018-03-31T01:10:10.477,58207.04937992
2028,ADP.2018-04-01T01:10:28.303,58208.05095388
2029,ADP.2018-04-19T01:06:19.692,58226.01137767
2030,ADP.2018-04-21T01:08:50.126,58228.00991873
2031,ADP.2018-04-23T01:07:49.671,58230.00791167
2032,ADP.2018-04-24T01:06:42.416,58230.98857064
2033,ADP.2018-05-01T01:05:25.290,58237.98011238
2034,ADP.2019-12-13T01:15:33.851,58829.22707081
2035,ADP.2019-12-13T01:15:33.925,58829.26392283
2036,ADP.2019-12-13T01:15:33.927,58829.26491802
2037,ADP.2019-12-13T01:15:33.943,58829.27288107
2038,ADP.2019-12-13T01:15:33.951,58829.27686346
2039,ADP.2019-12-13T01:15:33.967,58829.28483705
2040,ADP.2019-02-12T01:20:26.355,58525.1415803
2041,ADP.2019-02-12T01:20:26.409,58525.1567107
2042,ADP.2019-07-26T01:18:35.120,58689.43803927
2043,ADP.2019-12-10T01:12:09.088,58826.30478716
2044,ADP.2019-12-10T01:12:09.098,58826.31006476
2045,ADP.2019-12-10T01:12:09.130,58826.32831599
2046,ADP.2018-05-07T01:07:39.953,58243.94981084
2047,ADP.2018-05-07T01:07:40.057,58243.95989623
2048,ADP.2018-12-18T01:19:52.585,58469.23218647
2049,ADP.2019-02-12T01:20:26.051,58525.03205477
2050,ADP.2019-02-12T01:20:26.053,58525.03277252
2051,ADP.2019-02-12T01:20:26.061,58525.035659
2052,ADP.2018-04-01T01:10:28.329,58208.05851148
2053,ADP.2018-04-01T01:10:28.345,58208.06933349
2054,ADP.2018-04-19T01:06:19.868,58226.00067164
2055,ADP.2018-04-19T01:06:19.870,58226.0016438
2056,ADP.2018-04-19T01:06:19.872,58226.00261677
2057,ADP.2018-04-21T01:08:50.042,58227.99528934
2058,ADP.2018-04-24T01:06:42.430,58231.00598953
2059,ADP.2018-04-24T01:06:42.458,58230.99433438
2060,ADP.2018-05-01T01:05:25.274,58237.97804271
2061,ADP.2018-05-01T01:05:25.366,58237.9906103
2062,ADP.2018-05-01T01:05:25.384,58237.9926706
2063,ADP.2018-05-05T01:06:09.257,58241.96276024
2064,ADP.2018-04-01T01:10:28.295,58208.0500742
2065,ADP.2018-04-01T01:10:28.319,58208.052713
2066,ADP.2018-04-01T01:10:28.335,58208.06736694
2067,ADP.2018-04-19T01:06:19.712,58226.01338091
2068,ADP.2018-04-21T01:08:50.054,58227.99908584
2069,ADP.2018-04-23T01:07:49.695,58229.99594261
2070,ADP.2018-04-21T01:08:50.070,58228.00295145
2071,ADP.2018-04-21T01:08:50.114,58228.00792915
2072,ADP.2018-04-23T01:07:49.721,58229.99886013
2073,ADP.2018-04-24T01:06:42.384,58230.98472101
2074,ADP.2018-04-24T01:06:42.428,58231.01304929
2075,ADP.2018-04-24T01:06:42.434,58231.00699584
2076,ADP.2018-04-21T01:08:50.108,58228.0069328
2077,ADP.2018-04-21T01:08:50.132,58228.01091416
2078,ADP.2018-04-23T01:07:49.793,58230.0038361
2079,ADP.2018-04-23T01:07:49.795,58230.00485502
2080,ADP.2018-04-23T01:07:49.849,58229.98916122
2081,ADP.2018-04-23T01:07:49.863,58229.99206519
2082,ADP.2018-04-01T01:10:28.119,58208.00165995
2083,ADP.2018-04-01T01:10:28.153,58208.00429864
2084,ADP.2018-04-01T01:10:28.161,58208.00517866
2085,ADP.2018-04-19T01:06:19.668,58226.00844927
2086,ADP.2018-04-19T01:06:19.750,58226.01847263
2087,ADP.2018-04-19T01:06:19.876,58226.0035887
2088,ADP.2019-02-12T01:20:26.079,58525.04214532
2089,ADP.2019-02-12T01:20:26.087,58525.04502718
2090,ADP.2019-02-12T01:20:26.089,58525.04574689
2091,ADP.2019-02-12T01:20:26.101,58525.05007153
2092,ADP.2019-02-12T01:20:26.173,58525.07601601
2093,ADP.2019-02-12T01:20:26.205,58525.08754136
2094,ADP.2018-04-21T01:08:50.046,58227.9962387
2095,ADP.2018-04-21T01:08:50.062,58228.00098421
2096,ADP.2018-04-23T01:07:49.737,58230.00080398
2097,ADP.2018-04-23T01:07:49.861,58229.99109373
2098,ADP.2018-04-24T01:06:42.436,58230.99145216
2099,ADP.2018-04-24T01:06:42.438,58231.01405652
2100,ADP.2019-12-13T01:15:33.973,58829.28782344
2101,ADP.2019-12-13T01:15:33.989,58829.29578637
2102,ADP.2019-12-13T01:15:34.031,58829.31671206
2103,ADP.2020-02-26T01:17:02.405,58904.05052834
2104,ADP.2020-02-26T01:17:02.431,58904.06167618
2105,ADP.2020-02-27T01:18:44.969,58905.01607483
2106,ADP.2019-12-11T01:15:30.917,58826.3416615
2107,ADP.2019-12-11T01:15:30.969,58827.12079269
2108,ADP.2019-12-11T01:15:31.187,58827.24075796
2109,ADP.2019-12-11T01:15:31.211,58827.25343155
2110,ADP.2019-12-11T01:15:31.225,58827.26081667
2111,ADP.2019-12-11T01:15:31.233,58827.26504131
2112,ADP.2018-04-23T01:07:49.785,58230.00281798
2113,ADP.2018-04-23T01:07:49.857,58229.99013268
2114,ADP.2018-04-24T01:06:42.372,58230.9991505
2115,ADP.2018-04-24T01:06:42.422,58230.98953099
2116,ADP.2018-04-24T01:06:42.466,58230.9952945
2117,ADP.2018-05-01T01:05:25.258,58237.97565646
2118,ADP.2018-04-01T01:10:28.025,58207.98851166
2119,ADP.2018-04-01T01:10:28.309,58208.06343073
2120,ADP.2018-04-01T01:10:28.331,58208.06638298
2121,ADP.2018-04-19T01:06:19.704,58226.01235817
2122,ADP.2018-04-21T01:08:50.078,58228.00494288
2123,ADP.2018-04-24T01:06:42.420,58231.00498253
2124,ADP.2018-05-01T01:05:25.320,58237.98440683
2125,ADP.2018-05-01T01:05:25.350,58237.98854965
2126,ADP.2018-05-05T01:06:09.285,58241.96582847
2127,ADP.2018-05-06T01:05:41.377,58242.96096604
2128,ADP.2018-05-06T01:05:41.453,58242.97013286
2129,ADP.2018-12-16T01:14:06.457,58467.24322451
2130,ADP.2018-05-06T01:05:41.397,58242.96298027
2131,ADP.2018-05-07T01:07:40.065,58243.9609199
2132,ADP.2018-12-16T01:14:06.447,58467.23622114
2133,ADP.2018-12-16T01:14:06.455,58467.24182293
2134,ADP.2019-02-12T01:20:26.075,58525.04070011
2135,ADP.2019-02-12T01:20:26.103,58525.05079286
2136,ADP.2018-04-24T01:06:42.468,58231.01102383
2137,ADP.2018-04-24T01:06:42.474,58230.99625532
2138,ADP.2018-05-01T01:05:25.334,58237.98647858
2139,ADP.2018-05-05T01:06:09.203,58241.95778358
2140,ADP.2018-05-05T01:06:09.249,58241.96176586
2141,ADP.2018-05-05T01:06:09.331,58241.97095746
2142,ADP.2018-05-01T01:05:25.248,58237.9746262
2143,ADP.2018-05-01T01:05:25.358,58237.98958038
2144,ADP.2018-05-06T01:05:41.409,58242.96499392
2145,ADP.2018-05-06T01:05:41.483,58242.97425508
2146,ADP.2018-05-07T01:07:39.959,58243.95081599
2147,ADP.2018-05-07T01:07:40.019,58243.95383664
2148,ADP.2020-02-27T01:18:45.057,58905.05086632
2149,ADP.2020-02-27T01:18:45.109,58905.07193034
2150,ADP.2020-02-27T01:18:45.111,58905.07268246
2151,ADP.2020-02-27T01:18:45.121,58905.07644158
2152,ADP.2020-02-28T01:15:41.345,58906.00988012
2153,ADP.2020-02-28T01:15:41.359,58906.01490343
2154,ADP.2019-12-11T01:15:31.277,58827.28828272
2155,ADP.2019-12-11T01:15:31.289,58827.29461304
2156,ADP.2019-12-11T01:15:31.313,58827.32524883
2157,ADP.2019-12-11T01:15:31.373,58827.30306199
2158,ADP.2019-12-11T01:15:31.383,58827.30835071
2159,ADP.2019-12-12T01:18:50.965,58828.09709377
2160,ADP.2018-12-18T01:19:52.587,58469.23475582
2161,ADP.2019-02-12T01:20:26.039,58525.02773361
2162,ADP.2019-02-12T01:20:26.045,58525.02989529
2163,ADP.2019-02-12T01:20:26.063,58525.03637872
2164,ADP.2019-02-12T01:20:26.091,58525.04646498
2165,ADP.2019-02-12T01:20:26.119,58525.05654871
2166,ADP.2018-04-23T01:07:49.729,58229.99983263
2167,ADP.2018-04-24T01:06:42.460,58231.00900984
2168,ADP.2018-05-05T01:06:09.303,58241.96788749
2169,ADP.2018-05-05T01:06:09.339,58241.97198471
2170,ADP.2018-05-06T01:05:41.419,58242.96601597
2171,ADP.2018-05-06T01:05:41.491,58242.97528372
2172,ADP.2019-02-12T01:20:26.105,58525.05151107
2173,ADP.2019-02-12T01:20:26.127,58525.05943427
2174,ADP.2019-02-12T01:20:26.139,58525.063775
2175,ADP.2019-02-12T01:20:26.151,58525.06809617
2176,ADP.2019-02-12T01:20:26.171,58525.07529398
2177,ADP.2019-02-12T01:20:26.195,58525.08394117
2178,ADP.2019-02-12T01:20:26.213,58525.0904231
2179,ADP.2019-02-12T01:20:26.229,58525.09620406
2180,ADP.2019-02-12T01:20:26.261,58525.10772189
2181,ADP.2019-02-12T01:20:26.287,58525.11707815
2182,ADP.2019-02-12T01:20:26.315,58525.12715886
2183,ADP.2019-02-12T01:20:26.323,58525.13004084
2184,ADP.2018-05-01T01:05:25.306,58237.98234711
2185,ADP.2018-05-05T01:06:09.267,58241.96377164
2186,ADP.2018-05-06T01:05:41.365,58242.95894081
2187,ADP.2018-05-06T01:05:41.427,58242.96704241
2188,ADP.2018-05-06T01:05:41.465,58242.9721942
2189,ADP.2018-05-07T01:07:39.961,58243.96504038
2190,ADP.2020-02-28T01:15:41.375,58906.02162822
2191,ADP.2020-02-28T01:15:41.393,58906.02808633
2192,ADP.2020-02-28T01:15:41.419,58906.03741509
2193,ADP.2020-02-28T01:15:41.445,58906.04674373
2194,ADP.2020-02-28T01:15:41.447,58906.04746137
2195,ADP.2020-02-28T01:15:41.469,58906.05536655
2196,ADP.2018-04-23T01:07:49.679,58230.0089292
2197,ADP.2018-04-23T01:07:49.687,58229.99498225
2198,ADP.2018-04-23T01:07:49.709,58229.99691511
2199,ADP.2018-04-24T01:06:42.448,58230.99337333
2200,ADP.2018-04-24T01:06:42.452,58231.0100173
2201,ADP.2018-05-01T01:05:25.224,58237.9715185
2202,ADP.2019-02-12T01:20:26.135,58525.06233256
2203,ADP.2019-02-12T01:20:26.161,58525.071696
2204,ADP.2019-02-12T01:20:26.201,58525.08610205
2205,ADP.2019-02-12T01:20:26.225,58525.0947482
2206,ADP.2019-02-12T01:20:26.233,58525.09764511
2207,ADP.2019-02-12T01:20:26.243,58525.10124459
2208,ADP.2019-12-12T01:18:50.967,58828.09808931
2209,ADP.2019-12-12T01:18:50.995,58828.11202432
2210,ADP.2019-12-12T01:18:51.011,58828.11998782
2211,ADP.2019-12-12T01:18:51.297,58828.26239564
2212,ADP.2019-12-12T01:18:51.333,58828.28032473
2213,ADP.2019-12-12T01:18:51.335,58828.28132039
2214,ADP.2018-05-01T01:05:25.374,58237.99164021
2215,ADP.2018-05-06T01:05:41.459,58242.97116312
2216,ADP.2018-05-06T01:05:41.503,58242.97632984
2217,ADP.2018-05-07T01:07:39.951,58243.96401035
2218,ADP.2018-05-07T01:07:40.039,58243.95685741
2219,ADP.2018-11-19T01:15:09.680,58440.18536982
2220,ADP.2019-02-12T01:20:26.337,58525.13509861
2221,ADP.2019-02-12T01:20:26.395,58525.15166704
2222,ADP.2019-02-12T01:20:26.407,58525.15598994
2223,ADP.2019-02-12T01:20:26.433,58525.16536252
2224,ADP.2019-02-12T01:20:26.435,58525.16608258
2225,ADP.2019-12-10T01:12:09.078,58826.29949648
2226,ADP.2019-02-12T01:20:26.217,58525.09186727
2227,ADP.2019-02-12T01:20:26.253,58525.10483679
2228,ADP.2019-02-12T01:20:26.285,58525.11635785
2229,ADP.2019-02-12T01:20:26.295,58525.11995711
2230,ADP.2019-02-12T01:20:26.297,58525.1206774
2231,ADP.2019-02-12T01:20:26.311,58525.12572106
2232,ADP.2018-05-07T01:07:40.033,58243.95585053
2233,ADP.2018-11-19T01:15:09.692,58440.19377202
2234,ADP.2018-12-16T01:14:06.449,58467.23762317
2235,ADP.2019-02-12T01:20:26.043,58525.0291728
2236,ADP.2019-02-12T01:20:26.057,58525.03421611
2237,ADP.2019-02-12T01:20:26.097,58525.04790661
2238,ADP.2018-05-07T01:07:39.973,58243.95282953
2239,ADP.2018-05-07T01:07:39.975,58243.96710091
2240,ADP.2018-05-07T01:07:40.027,58243.95484364
2241,ADP.2018-05-07T01:07:40.073,58243.9629802
2242,ADP.2018-12-16T01:14:06.451,58467.23902186
2243,ADP.2019-02-12T01:20:26.081,58525.04286492
2244,ADP.2020-02-28T01:15:41.481,58906.05967258
2245,ADP.2020-03-01T01:13:32.035,58908.01908552
2246,ADP.2020-03-01T01:13:32.037,58908.01980338
2247,ADP.2020-03-01T01:13:32.053,58908.02554365
2248,ADP.2020-03-01T01:13:32.059,58908.02769644
2249,ADP.2020-03-01T01:13:32.079,58908.03487253
2250,ADP.2018-05-06T01:05:41.347,58242.95592294
2251,ADP.2018-05-06T01:05:41.403,58242.96398703
2252,ADP.2018-11-19T01:15:09.690,58440.19237182
2253,ADP.2019-02-12T01:20:26.029,58525.0241134
2254,ADP.2019-02-12T01:20:26.095,58525.04862806
2255,ADP.2019-02-12T01:20:26.125,58525.05871282
2256,ADP.2019-02-12T01:20:26.255,58525.10555812
2257,ADP.2019-02-12T01:20:26.283,58525.11563768
2258,ADP.2019-02-12T01:20:26.303,58525.12283839
2259,ADP.2019-02-12T01:20:26.321,58525.12932251
2260,ADP.2019-02-12T01:20:26.327,58525.13149982
2261,ADP.2019-02-12T01:20:26.381,58525.1466235
2262,ADP.2019-02-12T01:20:26.317,58525.12787661
2263,ADP.2019-02-12T01:20:26.331,58525.13293936
2264,ADP.2019-02-12T01:20:26.391,58525.15022599
2265,ADP.2019-02-12T01:20:26.401,58525.15382919
2266,ADP.2019-02-12T01:20:26.403,58525.15454948
2267,ADP.2019-07-26T01:18:35.118,58689.43594541
2268,ADP.2018-12-16T01:14:06.445,58467.23482465
2269,ADP.2018-12-18T01:19:52.577,58469.22704916
2270,ADP.2019-02-12T01:20:26.065,58525.03709762
2271,ADP.2019-02-12T01:20:26.073,58525.03997901
2272,ADP.2019-02-12T01:20:26.129,58525.06015607
2273,ADP.2019-02-12T01:20:26.149,58525.06737877
2274,ADP.2018-05-07T01:07:39.967,58243.95182276
2275,ADP.2018-05-07T01:07:40.069,58243.96195098
2276,ADP.2019-02-12T01:20:26.037,58525.02699711
2277,ADP.2019-02-12T01:20:26.041,58525.02845343
2278,ADP.2019-02-12T01:20:26.047,58525.03061511
2279,ADP.2019-02-12T01:20:26.077,58525.04141866
2280,ADP.2019-02-12T01:20:26.153,58525.06881403
2281,ADP.2019-02-12T01:20:26.155,58525.06953374
2282,ADP.2019-02-12T01:20:26.167,58525.07385051
2283,ADP.2019-02-12T01:20:26.199,58525.08538141
2284,ADP.2019-02-12T01:20:26.207,58525.08825829
2285,ADP.2019-02-12T01:20:26.227,58525.09548296
2286,ADP.2018-05-01T01:05:25.282,58237.97908177
2287,ADP.2018-05-05T01:06:09.345,58241.97301474
2288,ADP.2018-05-06T01:05:41.437,58242.96807279
2289,ADP.2018-05-06T01:05:41.447,58242.96910306
2290,ADP.2018-05-06T01:05:41.475,58242.97322539
2291,ADP.2018-05-07T01:07:39.977,58243.96813095
2292,ADP.2019-02-12T01:20:26.099,58525.04934997
2293,ADP.2019-02-12T01:20:26.141,58525.06449702
2294,ADP.2019-02-12T01:20:26.157,58525.07025252
2295,ADP.2019-02-12T01:20:26.179,58525.07817746
2296,ADP.2019-02-12T01:20:26.187,58525.08105966
2297,ADP.2019-02-12T01:20:26.245,58525.10196234
2298,ADP.2019-02-12T01:20:26.143,58525.06521743
2299,ADP.2019-02-12T01:20:26.219,58525.0925871
2300,ADP.2019-02-12T01:20:26.237,58525.09908638
2301,ADP.2019-02-12T01:20:26.271,58525.1113223
2302,ADP.2019-02-12T01:20:26.281,58525.1149175
2303,ADP.2019-02-12T01:20:26.307,58525.12428036
2304,ADP.2019-12-10T01:12:09.106,58826.31428883
2305,ADP.2019-12-10T01:12:09.110,58826.31639612
2306,ADP.2019-12-10T01:12:09.122,58826.32273871
2307,ADP.2019-12-11T01:15:30.897,58826.33055037
2308,ADP.2019-12-11T01:15:30.971,58827.12254036
2309,ADP.2019-12-11T01:15:31.169,58827.23124553
2310,ADP.2020-03-01T01:13:32.117,58908.04851824
2311,ADP.2020-03-01T01:13:32.127,58908.05210618
2312,ADP.2020-03-01T01:13:32.145,58908.05856452
2313,ADP.2020-03-01T01:13:32.167,58908.06646985
2314,ADP.2020-03-01T01:13:32.169,58908.06718737
2315,ADP.2020-03-01T01:13:32.179,58908.07077521
2316,ADP.2019-12-12T01:18:51.389,58828.30820518
2317,ADP.2019-12-12T01:18:51.391,58828.30921171
2318,ADP.2019-12-12T01:18:51.421,58828.32414227
2319,ADP.2019-12-13T01:15:33.627,58829.11242982
2320,ADP.2019-12-13T01:15:33.651,58829.12437503
2321,ADP.2019-12-13T01:15:33.841,58829.22209392
2322,ADP.2019-12-10T01:12:09.096,58826.30901042
2323,ADP.2019-12-10T01:12:09.128,58826.32720469
2324,ADP.2019-12-11T01:15:30.965,58827.11729887
2325,ADP.2019-12-11T01:15:31.203,58827.24920748
2326,ADP.2019-12-11T01:15:31.205,58827.25026043
2327,ADP.2019-12-11T01:15:31.215,58827.25553826
2328,ADP.2019-02-12T01:20:26.197,58525.08465927
2329,ADP.2019-02-12T01:20:26.203,58525.08682257
2330,ADP.2019-02-12T01:20:26.215,58525.09114547
2331,ADP.2019-02-12T01:20:26.231,58525.09692482
2332,ADP.2019-02-12T01:20:26.333,58525.13365977
2333,ADP.2019-02-12T01:20:26.341,58525.13653977
2334,ADP.2019-12-11T01:15:30.959,58827.11205611
2335,ADP.2019-12-11T01:15:30.967,58827.11904514
2336,ADP.2019-12-11T01:15:31.179,58827.23653343
2337,ADP.2019-12-11T01:15:31.213,58827.25448496
2338,ADP.2019-12-11T01:15:31.285,58827.29250564
2339,ADP.2019-12-11T01:15:31.299,58827.31785295
2340,ADP.2019-02-12T01:20:26.093,58525.04718527
2341,ADP.2019-02-12T01:20:26.123,58525.05799195
2342,ADP.2019-02-12T01:20:26.145,58525.06593911
2343,ADP.2019-02-12T01:20:26.175,58525.07673896
2344,ADP.2019-02-12T01:20:26.189,58525.08178042
2345,ADP.2019-02-12T01:20:26.211,58525.08970211
2346,ADP.2019-02-12T01:20:26.313,58525.12644181
2347,ADP.2019-02-12T01:20:26.357,58525.14230106
2348,ADP.2019-02-12T01:20:26.385,58525.14806466
2349,ADP.2019-12-10T01:12:09.100,58826.31111725
2350,ADP.2019-12-11T01:15:30.901,58826.3327719
2351,ADP.2019-12-11T01:15:30.919,58826.34277198
2352,ADP.2019-02-12T01:20:26.251,58525.10411511
2353,ADP.2019-02-12T01:20:26.289,58525.11779543
2354,ADP.2019-02-12T01:20:26.291,58525.11851722
2355,ADP.2019-02-12T01:20:26.293,58525.11923624
2356,ADP.2019-02-12T01:20:26.335,58525.13437925
2357,ADP.2019-02-12T01:20:26.405,58525.15527023
2358,ADP.2019-12-11T01:15:31.175,58827.23441561
2359,ADP.2019-12-11T01:15:31.177,58827.23546971
2360,ADP.2019-12-11T01:15:31.197,58827.24603578
2361,ADP.2019-12-11T01:15:31.201,58827.2481433
2362,ADP.2019-12-11T01:15:31.219,58827.25765608
2363,ADP.2019-12-11T01:15:31.241,58827.26926562
2364,ADP.2019-02-12T01:20:26.349,58525.1394207
2365,ADP.2019-02-12T01:20:26.353,58525.14086348
2366,ADP.2019-02-12T01:20:26.365,58525.14517979
2367,ADP.2019-02-12T01:20:26.389,58525.14950663
2368,ADP.2019-02-12T01:20:26.415,58525.15887191
2369,ADP.2019-02-12T01:20:26.431,58525.16462996
2370,ADP.2020-03-01T01:13:32.187,58908.07384737
2371,ADP.2020-03-02T01:13:46.557,58909.03352976
2372,ADP.2020-03-02T01:13:46.585,58909.04370454
2373,ADP.2020-03-02T01:13:46.587,58909.04444417
2374,ADP.2020-03-02T01:13:46.607,58909.05171275
2375,ADP.2020-03-02T01:13:46.629,58909.05971042
2376,ADP.2019-12-13T01:15:33.889,58829.2459943
2377,ADP.2019-12-13T01:15:33.893,58829.24798515
2378,ADP.2019-12-13T01:15:33.897,58829.24997611
2379,ADP.2019-12-13T01:15:33.901,58829.25196754
2380,ADP.2019-12-13T01:15:33.903,58829.25296181
2381,ADP.2019-12-13T01:15:33.921,58829.26192039
2382,ADP.2019-12-11T01:15:31.221,58827.25870961
2383,ADP.2019-12-11T01:15:31.235,58827.26610514
2384,ADP.2019-12-11T01:15:31.243,58827.27032968
2385,ADP.2019-12-11T01:15:31.245,58827.27138298
2386,ADP.2019-12-11T01:15:31.305,58827.32102418
2387,ADP.2019-12-11T01:15:31.309,58827.32313066
2388,ADP.2019-02-12T01:20:26.343,58525.13725937
2389,ADP.2019-02-12T01:20:26.359,58525.14302123
2390,ADP.2019-02-12T01:20:26.437,58525.16679986
2391,ADP.2019-12-10T01:12:09.094,58826.30794543
2392,ADP.2019-12-10T01:12:09.126,58826.32609075
2393,ADP.2019-12-11T01:15:30.911,58826.33832741
2394,ADP.2019-02-12T01:20:26.241,58525.10052511
2395,ADP.2019-02-12T01:20:26.247,58525.1026802
2396,ADP.2019-02-12T01:20:26.279,58525.11419605
2397,ADP.2019-02-12T01:20:26.387,58525.14878553
2398,ADP.2019-07-26T01:18:35.128,58689.44641807
2399,ADP.2019-12-10T01:12:09.090,58826.30583976
2400,ADP.2018-10-18T01:19:51.341,58408.37798388
2401,ADP.2018-11-19T01:15:09.688,58440.19097082
2402,ADP.2018-12-18T01:19:52.579,58469.22833233
2403,ADP.2019-02-12T01:20:26.083,58525.04358729
2404,ADP.2019-02-12T01:20:26.121,58525.05726784
2405,ADP.2019-02-12T01:20:26.147,58525.0666601
2406,ADP.2019-02-12T01:20:26.419,58525.16031134
2407,ADP.2019-12-10T01:12:09.080,58826.30056123
2408,ADP.2019-12-10T01:12:09.082,58826.30161523
2409,ADP.2019-12-10T01:12:09.092,58826.30689237
2410,ADP.2019-12-10T01:12:09.112,58826.31746007
2411,ADP.2019-12-11T01:15:30.963,58827.11555121
2412,ADP.2019-07-26T01:18:35.126,58689.44432386
2413,ADP.2019-12-10T01:12:09.084,58826.30266818
2414,ADP.2019-12-10T01:12:09.102,58826.3121702
2415,ADP.2019-12-10T01:12:09.120,58826.32168391
2416,ADP.2019-12-11T01:15:30.903,58826.33388295
2417,ADP.2019-12-11T01:15:30.905,58826.33499424
2418,ADP.2019-12-11T01:15:31.281,58827.2903892
2419,ADP.2019-12-11T01:15:31.287,58827.29355905
2420,ADP.2019-12-11T01:15:31.379,58827.30623427
2421,ADP.2019-12-11T01:15:31.395,58827.31468159
2422,ADP.2019-12-12T01:18:50.955,58828.09211688
2423,ADP.2019-12-12T01:18:50.957,58828.09311265
2424,ADP.2019-12-11T01:15:31.307,58827.32207794
2425,ADP.2019-12-11T01:15:31.365,58827.35270319
2426,ADP.2019-12-11T01:15:31.367,58827.29990199
2427,ADP.2019-12-11T01:15:31.369,58827.3009547
2428,ADP.2019-12-11T01:15:31.377,58827.30517947
2429,ADP.2019-12-11T01:15:31.391,58827.31257523
2430,ADP.2019-12-13T01:15:33.923,58829.26292728
2431,ADP.2019-12-13T01:15:33.955,58829.27885327
2432,ADP.2019-12-13T01:15:33.965,58829.28384185
2433,ADP.2019-12-13T01:15:33.977,58829.28981394
2434,ADP.2019-12-13T01:15:33.979,58829.29080936
2435,ADP.2019-12-13T01:15:33.983,58829.29279987
2436,ADP.2020-03-14T01:39:57.545,58921.02268792
2437,ADP.2020-03-14T01:39:57.553,58921.02574318
2438,ADP.2020-03-14T01:39:57.575,58921.03415766
2439,ADP.2020-03-14T01:39:57.577,58921.03492193
2440,ADP.2020-03-14T01:39:57.625,58921.05326681
2441,ADP.2020-03-14T01:39:57.635,58921.05708613
2442,ADP.2019-02-12T01:20:26.159,58525.07097606
