Station:;rmr;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
date;[Min]29;[Avg]29;[Max]29;[data%]29;[Min]26;[Avg]26;[Max]26;[data%]26;[Min]VV5;[Avg]VV5;[Max]VV5;[data%]VV5;[Min]27;[Avg]27;[Max]27;[data%]27;[Min]DV5;[Avg]DV5;[Max]DV5;[data%]DV5;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2;[Min]28;[Avg]28;[Max]28;[data%] 28
2016-11-05;11.72;15.56;19.58;100.00;0.00;1.78;6.57;100.00;0.00;2.03;6.92;100.00;-132.14;227.86;227.86;100.00;-128.61;231.39;231.39;100.00;0.00;350.60;1152.00;100.00;0.00;334.04;1071.00;100.00
2016-11-06;12.62;15.54;20.66;100.00;0.00;1.74;7.33;100.00;0.00;1.97;8.11;100.00;-128.03;231.97;231.97;100.00;-146.68;213.32;213.32;100.00;0.00;313.76;1229.00;100.00;0.00;296.59;1098.00;100.00
2016-11-07;12.22;15.29;19.72;100.00;0.00;2.37;9.58;100.00;0.00;2.71;10.90;100.00;-86.41;273.59;273.59;100.00;-86.33;273.67;273.67;100.00;0.00;348.60;1100.00;100.00;0.00;330.46;1026.00;100.00
2016-11-08;12.15;14.65;19.15;100.00;0.00;2.13;8.13;100.00;0.00;2.42;8.45;100.00;-91.36;268.64;268.64;100.00;-91.04;268.96;268.96;100.00;0.00;296.09;1629.00;100.00;0.00;279.39;1277.00;100.00
2016-11-09;11.56;14.76;18.51;100.00;0.00;2.07;8.92;100.00;0.00;2.38;10.21;100.00;-72.75;287.25;287.25;100.00;-73.25;286.75;286.75;100.00;0.00;341.16;1098.00;100.00;0.00;322.00;1023.00;100.00
2016-11-10;11.73;15.17;19.45;100.00;0.00;2.10;9.15;100.00;0.00;2.37;10.19;100.00;-51.41;308.59;308.59;100.00;-53.92;306.08;306.08;100.00;0.00;351.13;1102.00;100.00;0.00;332.53;1023.00;100.00
2016-11-11;12.35;14.60;19.38;100.00;0.00;1.79;6.33;100.00;0.00;2.05;7.21;100.00;-130.13;229.87;229.87;100.00;-131.66;228.34;228.34;100.00;0.00;204.10;1301.00;100.00;0.00;191.75;918.00;100.00
2016-11-12;12.66;13.97;18.18;100.00;0.00;1.89;10.04;100.00;0.00;2.14;9.66;100.00;-137.04;222.96;222.96;100.00;-134.97;225.03;225.03;100.00;0.00;149.38;1581.00;100.00;0.00;137.62;1051.00;100.00
2016-11-13;11.52;14.32;18.32;100.00;0.00;1.65;6.96;100.00;0.00;1.88;7.57;100.00;-91.35;268.65;268.65;100.00;-79.96;280.04;280.04;100.00;0.00;174.56;1761.00;100.00;0.00;162.43;1308.00;100.00
2016-11-14;10.82;15.00;18.61;100.00;0.00;2.43;9.31;100.00;0.00;2.82;10.51;100.00;-57.19;302.81;302.81;100.00;-55.89;304.11;304.11;100.00;0.00;351.43;1096.00;100.00;0.00;333.13;1022.00;100.00
2016-11-15;11.19;16.23;21.89;100.00;0.00;1.55;8.35;100.00;0.00;1.75;8.25;100.00;-136.27;223.73;223.73;100.00;-141.65;218.35;218.35;100.00;0.00;360.25;1150.00;100.00;0.00;345.14;1029.00;100.00
2016-11-16;13.16;16.02;21.53;100.00;0.00;1.58;7.70;100.00;0.00;1.79;8.13;100.00;-126.84;233.16;233.16;100.00;-137.37;222.64;222.64;100.00;0.00;309.01;1267.00;100.00;0.00;292.98;1021.00;100.00
2016-11-17;10.68;16.17;23.71;100.00;0.00;1.60;6.06;100.00;0.00;1.83;6.47;100.00;-151.33;208.67;208.67;100.00;-158.97;201.03;201.03;100.00;0.00;367.85;1113.00;100.00;0.00;352.75;1045.00;100.00
2016-11-18;14.04;16.38;20.62;100.00;0.00;1.82;9.07;100.00;0.00;2.04;10.45;100.00;-101.95;258.05;258.05;100.00;-101.46;258.54;258.54;100.00;0.00;275.27;1553.00;100.00;0.00;258.72;1220.00;100.00
2016-11-19;14.45;16.49;21.00;100.00;0.00;1.86;7.04;100.00;0.00;2.10;7.53;100.00;-135.27;224.73;224.73;100.00;-137.43;222.57;222.57;100.00;0.00;246.06;1531.00;100.00;0.00;233.67;1156.00;100.00
2016-11-20;13.59;16.32;20.36;100.00;0.00;2.13;7.68;100.00;0.00;2.41;7.90;100.00;-144.58;215.42;215.42;100.00;-144.95;215.05;215.05;100.00;0.00;338.30;1226.00;100.00;0.00;320.60;1114.00;100.00
2016-11-21;12.50;15.16;19.01;100.00;0.00;1.56;6.76;100.00;0.00;1.76;7.33;100.00;-101.20;258.81;258.81;100.00;-99.63;260.37;260.37;100.00;0.00;154.75;1174.00;100.00;0.00;147.53;977.00;100.00
2016-11-22;11.92;15.37;18.78;100.00;0.00;1.72;6.74;100.00;0.00;1.95;7.04;100.00;-106.05;253.95;253.95;100.00;-107.08;252.92;252.92;100.00;0.00;195.12;1101.00;100.00;0.00;185.91;918.00;100.00
2016-11-23;10.45;15.75;20.58;100.00;0.00;2.03;7.72;100.00;0.00;2.34;8.13;100.00;-118.07;241.93;241.93;100.00;-116.46;243.54;243.54;100.00;0.00;338.40;1357.00;100.00;0.00;324.19;1161.00;100.00
2016-11-24;11.59;16.76;21.79;100.00;0.00;2.20;7.94;100.00;0.00;2.52;8.90;100.00;-138.67;221.33;221.33;100.00;-139.05;220.96;220.96;100.00;0.00;369.50;1216.00;100.00;0.00;354.01;1048.00;100.00
2016-11-25;14.18;16.80;20.50;100.00;0.00;2.23;9.96;100.00;0.00;2.49;11.11;100.00;-106.89;253.11;253.11;100.00;-106.20;253.80;253.80;100.00;0.00;237.91;1523.00;100.00;0.00;224.69;1252.00;100.00
2016-11-26;12.19;16.96;21.22;100.00;0.00;2.37;7.08;100.00;0.00;2.72;8.08;100.00;-94.62;265.39;265.39;100.00;-95.87;264.13;264.13;100.00;0.00;369.83;1114.00;100.00;0.00;354.59;1047.00;100.00
2016-11-27;11.89;17.04;21.66;100.00;0.00;2.09;9.92;100.00;0.00;2.38;10.15;100.00;-92.63;267.37;267.37;100.00;-91.37;268.64;268.64;100.00;0.00;375.54;1112.00;100.00;0.00;361.29;1043.00;100.00
2016-11-28;11.53;17.67;24.17;100.00;0.00;1.64;8.70;100.00;0.00;1.84;9.06;100.00;-90.05;269.95;269.95;100.00;-90.74;269.27;269.27;100.00;0.00;376.78;1117.00;100.00;0.00;363.50;1053.00;100.00
2016-11-29;13.27;16.13;20.24;100.00;0.00;2.04;7.61;100.00;0.00;2.30;8.58;100.00;-101.89;258.11;258.11;100.00;-102.76;257.24;257.24;100.00;0.00;342.06;1125.00;100.00;0.00;324.78;1041.00;100.00
2016-11-30;13.60;16.06;20.21;100.00;0.00;1.79;7.39;100.00;0.00;2.02;7.57;100.00;-116.21;243.79;243.79;100.00;-118.16;241.84;241.84;100.00;0.00;287.66;1593.00;100.00;0.00;273.69;1322.00;100.00
2016-12-01;11.06;16.10;20.55;100.00;0.00;2.06;7.21;100.00;0.00;2.33;7.84;100.00;-120.15;239.85;239.85;100.00;-119.28;240.72;240.72;100.00;0.00;377.85;1115.00;100.00;0.00;362.95;1037.00;100.00
2016-12-02;14.80;16.50;20.16;100.00;0.00;2.28;7.82;100.00;0.00;2.56;8.72;100.00;-112.90;247.10;247.10;100.00;-112.72;247.28;247.28;100.00;0.00;325.19;1269.00;100.00;0.00;307.23;1107.00;100.00
2016-12-03;14.73;16.57;21.55;100.00;0.00;2.10;7.15;100.00;0.00;2.37;8.21;100.00;-123.43;236.57;236.57;100.00;-123.14;236.86;236.86;100.00;0.00;219.10;1686.00;100.00;0.00;204.58;1319.00;100.00
2016-12-04;15.20;17.20;21.89;100.00;0.00;2.11;8.23;100.00;0.00;2.41;9.04;100.00;-146.16;213.84;213.84;100.00;-147.19;212.81;212.81;100.00;0.00;261.57;1441.00;100.00;0.00;249.62;1064.00;100.00
2016-12-05;13.20;18.07;26.05;100.00;0.00;2.01;7.17;100.00;0.00;2.32;7.90;100.00;-143.17;216.83;216.83;100.00;-149.18;210.82;210.82;100.00;0.00;383.92;1128.00;100.00;0.00;368.22;1061.00;100.00
2016-12-06;12.77;16.68;21.66;100.00;0.00;2.25;12.66;100.00;0.00;2.58;15.31;100.00;-76.41;283.59;283.59;100.00;-80.53;279.47;279.47;100.00;0.00;354.91;1126.00;100.00;0.00;336.17;1047.00;100.00
2016-12-07;13.67;15.98;19.79;100.00;0.00;2.10;8.04;100.00;0.00;2.41;8.88;100.00;-105.56;254.44;254.44;100.00;-108.30;251.70;251.70;100.00;0.00;291.24;1557.00;100.00;0.00;273.68;1297.00;100.00
2016-12-08;13.06;16.75;21.91;100.00;0.00;2.04;9.56;100.00;0.00;2.31;9.76;100.00;-67.14;292.86;292.86;100.00;-67.15;292.85;292.85;100.00;0.00;226.78;1646.00;100.00;0.00;213.05;1211.00;100.00
2016-12-09;15.39;17.92;22.40;100.00;0.00;2.01;8.45;100.00;0.00;2.29;9.25;100.00;-112.84;247.16;247.16;100.00;-114.01;245.99;245.99;100.00;0.00;294.98;1599.00;100.00;0.00;279.75;1305.00;100.00
2016-12-10;14.57;18.62;23.84;100.00;0.00;2.42;8.21;100.00;0.00;2.81;9.35;100.00;-168.83;191.17;191.17;100.00;-168.00;192.00;192.00;100.00;0.00;377.74;1115.00;100.00;0.00;362.92;1049.00;100.00
2016-12-11;13.70;18.01;23.64;100.00;0.00;1.82;6.86;100.00;0.00;2.08;7.43;100.00;-151.72;208.28;208.28;100.00;-156.96;203.04;203.04;100.00;0.00;374.82;1109.00;100.00;0.00;359.06;1040.00;100.00
2016-12-12;14.57;17.64;21.99;100.00;0.00;1.78;7.19;100.00;0.00;2.01;8.11;100.00;-154.96;205.04;205.04;100.00;-156.32;203.68;203.68;100.00;0.00;328.18;1321.00;100.00;0.00;310.25;1036.00;100.00
2016-12-13;14.01;17.62;24.42;100.00;0.00;1.85;9.33;100.00;0.00;2.10;10.41;100.00;-96.31;263.69;263.69;100.00;-96.39;263.61;263.61;100.00;0.00;361.07;1117.00;100.00;0.00;343.10;1045.00;100.00
2016-12-14;13.54;17.30;21.15;100.00;0.00;1.95;9.94;100.00;0.00;2.22;11.33;100.00;-77.94;282.06;282.06;100.00;-89.65;270.35;270.35;100.00;0.00;368.72;1107.00;100.00;0.00;349.38;1026.00;100.00
2016-12-15;14.95;18.20;22.06;100.00;0.00;1.66;9.43;100.00;0.00;1.87;10.39;100.00;-122.93;237.08;237.08;100.00;-124.32;235.68;235.68;100.00;0.00;309.27;1368.00;100.00;0.00;292.23;1303.00;100.00
2016-12-16;16.13;18.23;22.87;100.00;0.00;2.23;7.08;100.00;0.00;2.53;7.84;100.00;-116.30;243.70;243.70;100.00;-116.50;243.51;243.51;100.00;0.00;315.47;1152.00;100.00;0.00;297.95;1095.00;100.00
2016-12-17;15.47;17.07;20.73;100.00;0.00;2.50;8.09;100.00;0.00;2.85;9.00;100.00;-98.77;261.23;261.23;100.00;-98.77;261.23;261.23;100.00;0.00;197.91;1642.00;100.00;0.00;184.56;1287.00;100.00
2016-12-18;15.37;17.45;21.96;100.00;0.00;2.20;8.55;100.00;0.00;2.45;9.09;100.00;-120.71;239.29;239.29;100.00;-121.14;238.87;238.87;100.00;0.00;324.63;1282.00;100.00;0.00;306.15;1101.00;100.00
2016-12-19;13.91;17.01;20.96;100.00;0.00;2.17;9.02;100.00;0.00;2.49;9.68;100.00;-102.39;257.61;257.61;100.00;-102.85;257.15;257.15;100.00;0.00;225.62;1526.00;100.00;0.00;208.55;1258.00;100.00
2016-12-20;14.94;17.30;21.18;100.00;0.00;1.78;6.33;100.00;0.00;2.03;7.10;100.00;-125.83;234.18;234.18;100.00;-125.41;234.59;234.59;100.00;0.00;154.21;1157.00;100.00;0.00;147.28;899.00;100.00
2016-12-21;12.89;17.70;22.19;100.00;0.00;2.32;8.78;100.00;0.00;2.63;9.88;100.00;-71.72;288.28;288.28;100.00;-74.91;285.09;285.09;100.00;0.00;377.27;1192.00;100.00;0.00;362.27;1048.00;100.00
2016-12-22;13.81;17.59;21.05;100.00;0.00;2.24;8.94;100.00;0.00;2.57;10.58;100.00;-96.69;263.31;263.31;100.00;-96.10;263.90;263.90;100.00;0.00;375.56;1121.00;100.00;0.00;360.15;1039.00;100.00
2016-12-23;13.16;16.33;20.36;100.00;0.00;2.25;8.37;100.00;0.00;2.55;9.07;100.00;-99.02;260.98;260.98;100.00;-98.31;261.69;261.69;100.00;0.00;367.33;1130.00;100.00;0.00;350.38;1049.00;100.00
2016-12-24;13.20;16.52;21.35;100.00;0.00;2.20;7.72;100.00;0.00;2.51;8.76;100.00;-129.52;230.49;230.49;100.00;-138.17;221.83;221.83;100.00;0.00;370.09;1107.00;100.00;0.00;354.27;1028.00;100.00
2016-12-25;14.19;16.21;18.28;100.00;0.00;1.54;5.25;100.00;0.00;1.74;5.66;100.00;-144.07;215.93;215.93;100.00;-144.26;215.74;215.74;100.00;0.00;86.89;346.00;100.00;0.00;81.37;318.90;100.00
2016-12-26;15.07;17.83;21.96;100.00;0.00;2.24;8.58;100.00;0.00;2.57;9.43;100.00;-120.49;239.51;239.51;100.00;-120.47;239.53;239.53;100.00;0.00;369.61;1275.00;100.00;0.00;354.98;1079.00;100.00
2016-12-27;12.36;17.88;23.64;100.00;0.00;1.99;7.37;100.00;0.00;2.27;8.39;100.00;-96.37;263.64;263.64;100.00;-93.96;266.04;266.04;100.00;0.00;377.91;1122.00;100.00;0.00;365.28;1047.00;100.00
2016-12-28;14.94;17.12;21.12;100.00;0.00;2.34;7.57;100.00;0.00;2.63;9.31;100.00;-105.76;254.24;254.24;100.00;-105.17;254.83;254.83;100.00;0.00;328.35;1224.00;100.00;0.00;312.54;1082.00;100.00
2016-12-29;14.21;17.37;21.05;100.00;0.00;1.66;7.19;100.00;0.00;1.87;7.62;100.00;-124.70;235.30;235.30;100.00;-127.74;232.26;232.26;100.00;0.00;339.85;1280.00;100.00;0.00;323.36;1080.00;100.00
2016-12-30;14.55;17.79;21.62;100.00;0.00;1.89;7.39;100.00;0.00;2.14;8.02;100.00;-110.61;249.39;249.39;100.00;-113.51;246.49;246.49;100.00;0.00;310.68;1424.00;100.00;0.00;292.14;1198.00;100.00
2016-12-31;14.08;18.22;22.16;100.00;0.00;2.15;7.82;100.00;0.00;2.42;8.13;100.00;-108.99;251.02;251.02;100.00;-110.25;249.75;249.75;100.00;0.00;364.03;1350.00;100.00;0.00;350.71;1106.00;100.00
2017-01-01;14.11;18.30;23.64;100.00;0.00;2.43;9.82;100.00;0.00;2.76;11.02;100.00;-77.20;282.80;282.80;100.00;-77.82;282.18;282.18;100.00;0.00;374.84;1112.00;100.00;0.00;361.00;1037.00;100.00
2017-01-02;14.48;17.80;21.66;100.00;0.00;2.06;7.78;100.00;0.00;2.35;8.45;100.00;-145.73;214.27;214.27;100.00;-149.01;210.99;210.99;100.00;0.00;319.56;1519.00;100.00;0.00;305.27;1133.00;100.00
2017-01-03;13.60;18.52;24.17;100.00;0.00;1.88;10.19;100.00;0.00;2.15;11.56;100.00;-132.64;227.36;227.36;100.00;-136.49;223.51;223.51;100.00;0.00;369.61;1105.00;100.00;0.00;357.14;1030.00;100.00
2017-01-04;13.20;18.12;24.91;100.00;0.00;1.73;7.37;100.00;0.00;1.98;8.29;100.00;-174.97;185.03;185.03;100.00;179.66;179.66;179.66;100.00;0.00;371.21;1107.00;100.00;0.00;360.04;1036.00;100.00
2017-01-05;12.67;16.92;22.15;100.00;0.00;2.12;13.01;100.00;0.00;2.41;14.17;100.00;-108.79;251.22;251.22;100.00;-119.89;240.11;240.11;100.00;0.00;365.75;1132.00;100.00;0.00;349.69;1048.00;100.00
2017-01-06;13.67;18.04;23.91;100.00;0.00;1.86;8.43;100.00;0.00;2.11;8.49;100.00;-144.14;215.86;215.86;100.00;-144.91;215.09;215.09;100.00;0.00;378.01;1109.00;100.00;0.00;360.18;1043.00;100.00
2017-01-07;13.60;17.50;21.32;100.00;0.00;1.80;7.17;100.00;0.00;2.05;7.39;100.00;-146.94;213.06;213.06;100.00;-148.99;211.01;211.01;100.00;0.00;377.03;1110.00;100.00;0.00;358.62;1037.00;100.00
2017-01-08;14.04;17.59;22.13;100.00;0.00;1.72;7.41;100.00;0.00;1.95;7.98;100.00;-149.79;210.21;210.21;100.00;-161.20;198.80;198.80;100.00;0.00;373.63;1119.00;100.00;0.00;353.57;1048.00;100.00
2017-01-09;14.60;17.81;22.09;100.00;0.00;2.08;7.23;100.00;0.00;2.32;8.09;100.00;-104.82;255.18;255.18;100.00;-105.08;254.92;254.92;100.00;0.00;363.12;1129.00;100.00;0.00;343.13;1049.00;100.00
2017-01-10;14.36;17.40;20.93;100.00;0.00;2.64;11.09;100.00;0.00;3.00;12.17;100.00;-67.06;292.94;292.94;100.00;-67.84;292.16;292.16;100.00;0.00;371.65;1119.00;100.00;0.00;349.84;1038.00;100.00
2017-01-11;14.44;17.59;22.06;100.00;0.00;1.89;7.68;100.00;0.00;2.12;7.49;100.00;-112.21;247.79;247.79;100.00;-116.74;243.26;243.26;100.00;0.00;369.41;1111.00;100.00;0.00;349.20;1037.00;100.00
2017-01-12;14.94;17.80;22.13;100.00;0.00;2.26;7.59;100.00;0.00;2.51;7.88;100.00;-88.58;271.42;271.42;100.00;-90.00;270.00;270.00;100.00;0.00;340.39;1087.00;100.00;0.00;319.47;1013.00;100.00
2017-01-13;14.88;18.79;24.47;100.00;0.00;1.77;7.00;100.00;0.00;1.99;7.51;100.00;-168.49;191.51;191.51;100.00;-168.00;192.00;192.00;100.00;0.00;362.52;1086.00;100.00;0.00;344.20;1016.00;100.00
2017-01-14;15.17;18.17;22.50;100.00;0.00;2.42;9.17;100.00;0.00;2.70;10.07;100.00;-88.00;272.01;272.01;100.00;-88.13;271.88;271.88;100.00;0.00;341.71;1084.00;100.00;0.00;320.76;1009.00;100.00
2017-01-15;15.27;18.66;24.18;100.00;0.00;1.58;7.53;100.00;0.00;1.78;8.13;100.00;-170.47;189.54;189.54;100.00;-169.93;190.07;190.07;100.00;0.00;352.53;1082.00;100.00;0.00;333.10;1012.00;100.00
2017-01-16;14.88;18.89;24.36;100.00;0.00;1.77;6.63;100.00;0.00;2.02;7.29;100.00;-169.24;190.76;190.76;100.00;-172.18;187.82;187.82;100.00;0.00;362.26;1083.00;100.00;0.00;344.42;1012.00;100.00
2017-01-17;14.51;17.74;22.40;100.00;0.00;1.91;9.60;100.00;0.00;2.14;9.80;100.00;-129.02;230.98;230.98;100.00;-124.85;235.15;235.15;100.00;0.00;349.37;1098.00;100.00;0.00;329.49;1020.00;100.00
2017-01-18;14.97;18.90;23.31;100.00;0.00;2.00;8.57;100.00;0.00;2.27;8.94;100.00;-104.45;255.56;255.56;100.00;-104.43;255.57;255.57;100.00;0.00;348.43;1075.00;100.00;0.00;328.98;1002.00;100.00
2017-01-19;15.31;19.06;24.53;100.00;0.00;2.09;9.86;100.00;0.00;2.36;11.78;100.00;-116.55;243.45;243.45;100.00;-119.27;240.73;240.73;100.00;0.00;356.96;1077.00;100.00;0.00;339.53;1005.00;100.00
2017-01-20;15.71;18.55;22.94;100.00;0.00;1.92;8.92;100.00;0.00;2.15;8.76;100.00;-127.24;232.76;232.76;100.00;-125.81;234.19;234.19;100.00;0.00;315.17;1072.00;100.00;0.00;295.97;992.00;100.00
2017-01-21;15.95;20.23;25.26;100.00;0.00;1.95;10.00;100.00;0.00;2.20;10.96;100.00;-144.16;215.84;215.84;100.00;-151.77;208.23;208.23;100.00;0.00;341.01;1043.00;100.00;0.00;323.46;970.00;100.00
2017-01-22;16.99;21.19;26.12;100.00;0.00;1.98;10.53;100.00;0.00;2.25;11.62;100.00;-154.31;205.69;205.69;100.00;-159.87;200.13;200.13;100.00;0.00;334.13;1052.00;100.00;0.00;317.26;977.00;100.00
2017-01-23;17.65;20.40;25.21;100.00;0.00;1.94;6.78;100.00;0.00;2.20;7.80;100.00;-157.39;202.61;202.61;100.00;-156.97;203.03;203.03;100.00;0.00;335.04;1042.00;100.00;0.00;317.24;976.00;100.00
2017-01-24;17.31;19.77;26.08;100.00;0.00;1.77;9.07;100.00;0.00;2.00;10.70;100.00;-165.22;194.78;194.78;100.00;-164.62;195.38;195.38;100.00;0.00;322.60;1051.00;100.00;0.00;306.53;984.00;100.00
2017-01-25;16.55;20.36;25.58;100.00;0.00;2.23;8.31;100.00;0.00;2.51;8.80;100.00;-90.73;269.27;269.27;100.00;-89.61;270.39;270.39;100.00;0.00;338.53;1043.00;100.00;0.00;321.53;971.00;100.00
2017-01-26;17.69;21.71;26.89;100.00;0.00;1.92;9.92;100.00;0.00;2.17;11.05;100.00;-131.56;228.44;228.44;100.00;-133.48;226.52;226.52;100.00;0.00;264.89;1142.00;100.00;0.00;249.77;1094.00;100.00
2017-01-27;19.44;22.77;27.30;100.00;0.00;1.77;7.04;100.00;0.00;1.98;7.94;100.00;-123.70;236.30;236.30;100.00;-126.19;233.81;233.81;100.00;0.00;326.78;1028.00;100.00;0.00;311.61;966.00;100.00
2017-01-28;19.26;21.43;24.40;100.00;0.00;1.79;6.64;100.00;0.00;2.02;7.33;100.00;-109.01;251.00;251.00;100.00;-119.78;240.22;240.22;100.00;0.00;322.18;1342.00;100.00;0.00;306.76;1048.00;100.00
2017-01-29;18.00;20.20;24.65;100.00;0.00;2.08;7.35;100.00;0.00;2.35;7.78;100.00;-120.98;239.02;239.02;100.00;-123.11;236.89;236.89;100.00;0.00;214.85;1441.00;100.00;0.00;199.30;1087.00;100.00
2017-01-30;17.35;19.28;21.54;100.00;0.00;1.55;6.37;100.00;0.00;1.78;6.68;100.00;-158.60;201.40;201.40;100.00;-158.43;201.57;201.57;100.00;0.00;71.84;310.00;100.00;0.00;66.26;267.60;100.00
2017-01-31;17.82;19.76;24.85;100.00;0.00;1.88;7.21;100.00;0.00;2.12;8.31;100.00;-148.40;211.60;211.60;100.00;-149.10;210.90;210.90;100.00;0.00;227.90;1386.00;100.00;0.00;213.38;1159.00;100.00
2017-02-01;16.38;17.86;20.70;100.00;0.00;1.83;6.39;100.00;0.00;2.07;7.37;100.00;-122.74;237.26;237.26;100.00;-122.79;237.21;237.21;100.00;0.00;113.26;1143.00;100.00;0.00;103.81;825.00;100.00
2017-02-02;16.18;17.30;19.59;100.00;0.00;1.69;6.53;100.00;0.00;1.90;6.98;100.00;-135.56;224.44;224.44;100.00;-136.59;223.41;223.41;100.00;0.00;96.01;871.00;100.00;0.00;87.36;420.30;100.00
2017-02-03;16.65;17.77;19.62;100.00;0.00;1.37;5.10;100.00;0.00;1.57;5.65;100.00;-146.76;213.24;213.24;100.00;-146.16;213.84;213.84;100.00;0.00;55.06;307.60;100.00;0.00;51.13;264.50;100.00
2017-02-04;15.68;19.39;23.00;100.00;0.00;2.02;7.43;100.00;0.00;2.29;7.66;100.00;-105.97;254.03;254.03;100.00;-115.81;244.19;244.19;100.00;0.00;334.36;1043.00;100.00;0.00;319.82;986.00;100.00
2017-02-05;14.04;19.40;25.40;100.00;0.00;2.37;9.07;100.00;0.00;2.68;9.86;100.00;-50.34;309.66;309.66;100.00;-55.42;304.59;304.59;100.00;0.00;341.91;1057.00;100.00;0.00;328.37;995.00;100.00
2017-02-06;14.90;18.03;21.10;100.00;0.00;2.40;11.00;100.00;0.00;2.71;11.51;100.00;-73.38;286.63;286.63;100.00;-76.06;283.94;283.94;100.00;0.00;327.01;1067.00;100.00;0.00;310.09;988.00;100.00
2017-02-07;14.24;17.81;21.99;100.00;0.00;1.97;6.78;100.00;0.00;2.22;7.41;100.00;-82.66;277.34;277.34;100.00;-83.67;276.33;276.33;100.00;0.00;301.95;1456.00;100.00;0.00;282.75;1089.00;100.00
2017-02-08;13.54;18.15;23.74;100.00;0.00;1.64;8.64;100.00;0.00;1.84;10.07;100.00;-68.33;291.67;291.67;100.00;-73.39;286.61;286.61;100.00;0.00;355.80;1092.00;100.00;0.00;338.35;1025.00;100.00
2017-02-09;11.99;17.80;23.51;100.00;0.00;1.99;9.49;100.00;0.00;2.22;10.76;100.00;-66.68;293.32;293.32;100.00;-62.57;297.43;297.43;100.00;0.00;359.03;1106.00;100.00;0.00;341.48;1035.00;100.00
2017-02-10;12.83;17.16;21.46;100.00;0.00;2.13;9.47;100.00;0.00;2.44;10.66;100.00;-97.59;262.41;262.41;100.00;-94.07;265.94;265.94;100.00;0.00;274.88;1439.00;100.00;0.00;258.96;1235.00;100.00
2017-02-11;14.35;16.97;21.34;100.00;0.00;1.82;7.88;100.00;0.00;2.04;8.57;100.00;-81.88;278.12;278.12;100.00;-81.79;278.21;278.21;100.00;0.00;288.01;1343.00;100.00;0.00;270.00;1113.00;100.00
2017-02-12;13.23;17.39;21.62;100.00;0.00;1.92;6.10;100.00;0.00;2.15;6.72;100.00;-80.22;279.78;279.78;100.00;-80.66;279.34;279.34;100.00;0.00;341.34;1066.00;100.00;0.00;323.13;998.00;100.00
2017-02-13;16.05;17.97;22.60;100.00;0.00;1.97;6.68;100.00;0.00;2.17;7.33;100.00;-108.21;251.80;251.80;100.00;-107.97;252.03;252.03;100.00;0.00;318.35;1075.00;100.00;0.00;298.62;996.00;100.00
2017-02-14;16.15;18.52;22.60;100.00;0.00;1.86;6.66;100.00;0.00;2.11;7.57;100.00;-140.10;219.90;219.90;100.00;-140.25;219.76;219.76;100.00;0.00;329.34;1048.00;100.00;0.00;311.33;981.00;100.00
2017-02-15;16.12;19.20;23.64;100.00;0.00;1.85;7.55;100.00;0.00;2.10;8.39;100.00;-164.84;195.16;195.16;100.00;-170.16;189.84;189.84;100.00;0.00;318.74;1042.00;100.00;0.00;300.68;975.00;100.00
2017-02-16;15.54;19.02;22.60;100.00;0.00;2.06;7.17;100.00;0.00;2.35;8.33;100.00;-87.79;272.21;272.21;100.00;-89.10;270.90;270.90;100.00;0.00;333.09;1268.00;100.00;0.00;315.50;1091.00;100.00
2017-02-17;16.22;18.97;23.27;100.00;0.00;2.37;9.62;100.00;0.00;2.65;9.86;100.00;-69.71;290.29;290.29;100.00;-68.43;291.57;291.57;100.00;0.00;332.33;1045.00;100.00;0.00;314.10;971.00;100.00
2017-02-18;14.95;19.73;25.41;100.00;0.00;1.77;7.10;100.00;0.00;2.03;7.78;100.00;-92.09;267.91;267.91;100.00;-107.02;252.99;252.99;100.00;0.00;324.48;1019.00;100.00;0.00;307.86;955.00;100.00
2017-02-19;15.08;19.68;24.53;100.00;0.00;1.60;6.19;100.00;0.00;1.84;6.55;100.00;178.66;178.66;178.66;100.00;-174.25;185.75;185.75;100.00;0.00;326.68;1027.00;100.00;0.00;311.04;966.00;100.00
2017-02-20;15.05;18.96;25.41;100.00;0.00;1.90;6.63;100.00;0.00;2.13;7.17;100.00;-82.34;277.66;277.66;100.00;-79.73;280.27;280.27;100.00;0.00;321.29;1015.00;100.00;0.00;304.88;955.00;100.00
2017-02-21;15.37;18.81;23.75;100.00;0.00;2.02;9.68;100.00;0.00;2.29;10.68;100.00;-124.60;235.40;235.40;100.00;-124.41;235.60;235.60;100.00;0.00;301.13;1032.00;100.00;0.00;283.61;938.00;100.00
2017-02-22;17.15;19.51;23.36;100.00;0.00;1.83;8.60;100.00;0.00;2.04;8.57;100.00;-113.22;246.78;246.78;100.00;-113.45;246.55;246.55;100.00;0.00;281.01;1087.00;100.00;0.00;264.23;946.00;100.00
2017-02-23;16.35;20.15;24.68;100.00;0.00;1.60;8.37;100.00;0.00;1.81;8.88;100.00;-124.06;235.94;235.94;100.00;-126.83;233.17;233.17;100.00;0.00;310.71;1002.00;100.00;0.00;293.57;942.00;100.00
