Station:;cgr;;;;;;;;;;;;;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
date;[Min]TA2;[Avg]TA2;[Max]TA2;[Data%]TA2;[Min]VV5;[Avg]VV5;[Max]VV5;[data%]VV5;[Min]VV10;[Avg]VV10;[Max]VV10;[Data%]VV10;[Min]DV5;[Avg]DV5;[Max]DV5;[data%]DV5;[Min]DV10;[Avg]DV10;[Max]DV10;[data%]DV10;[Min]RS;[Avg]RS;[Max]RS;[data%]RS
2016-11-25;11.64;13.75;18.79;100.00;0.00;2.99;9.62;100.00;0.00;3.23;9.56;100.00;-49.87;310.13;310.13;100.00;-38.78;321.23;321.23;100.00;0.00;226.87;1702.00;100.00
2016-11-26;10.72;14.97;20.16;100.00;0.00;3.29;11.35;100.00;0.00;3.66;12.19;100.00;8.02;8.02;8.02;100.00;13.03;13.03;13.03;100.00;0.00;386.15;1132.00;100.00
2016-11-27;12.04;15.57;20.35;100.00;0.00;3.02;10.80;100.00;0.00;3.25;10.53;100.00;-22.20;337.80;337.80;100.00;-11.85;348.16;348.16;100.00;0.00;386.11;1134.00;100.00
2016-11-28;13.44;16.25;19.40;100.00;0.00;2.32;9.00;100.00;0.00;2.45;9.04;100.00;-0.67;359.33;359.33;100.00;-0.96;359.05;359.05;100.00;0.00;391.03;1141.00;100.00
2016-11-29;11.29;13.36;18.24;100.00;0.00;3.07;8.90;100.00;0.00;3.48;9.25;100.00;-72.24;287.76;287.76;100.00;-63.84;296.16;296.16;100.00;0.00;191.49;1336.00;100.00
2016-11-30;10.72;12.89;17.71;100.00;0.00;2.63;9.06;100.00;0.00;2.78;8.92;100.00;-47.44;312.56;312.56;100.00;-36.61;323.39;323.39;100.00;0.00;218.32;1583.00;100.00
2016-12-01;10.36;13.28;18.27;100.00;0.00;2.80;9.00;100.00;0.00;2.94;9.47;100.00;-31.51;328.49;328.49;100.00;-18.86;341.14;341.14;100.00;0.00;361.78;1475.00;100.00
2016-12-02;11.24;13.29;17.25;100.00;0.00;3.36;9.23;100.00;0.00;3.58;9.76;100.00;-40.73;319.27;319.27;100.00;-28.97;331.03;331.03;100.00;0.00;203.53;1465.00;100.00
2016-12-03;11.10;12.95;17.61;100.00;0.00;2.85;9.27;100.00;0.00;3.01;9.07;100.00;-46.75;313.25;313.25;100.00;-34.59;325.41;325.41;100.00;0.00;160.47;1120.00;100.00
2016-12-04;11.70;15.00;20.78;100.00;0.00;2.98;10.72;100.00;0.00;3.23;10.94;100.00;-59.07;300.93;300.93;100.00;-47.25;312.75;312.75;100.00;0.00;280.73;1564.00;100.00
2016-12-05;12.70;16.33;20.93;100.00;0.00;2.99;9.70;100.00;0.00;3.41;9.45;100.00;5.18;5.18;5.18;100.00;18.81;18.81;18.81;100.00;0.00;385.08;1125.00;100.00
2016-12-06;11.82;14.62;17.30;100.00;0.00;3.10;15.60;100.00;0.00;3.49;15.84;100.00;-88.14;271.86;271.86;100.00;-75.06;284.94;284.94;100.00;0.00;323.68;1510.00;100.00
2016-12-07;10.90;13.03;17.43;100.00;0.00;3.09;9.09;100.00;0.00;3.44;9.09;100.00;-64.83;295.18;295.18;100.00;-59.70;300.30;300.30;100.00;0.00;205.18;1300.00;100.00
2016-12-08;10.53;13.79;19.50;100.00;0.00;2.92;9.53;100.00;0.00;3.10;9.62;100.00;-37.81;322.19;322.19;100.00;-26.91;333.09;333.09;100.00;0.00;245.91;1629.00;100.00
2016-12-09;11.93;15.05;19.88;100.00;0.00;3.54;10.04;100.00;0.00;3.82;10.35;100.00;-44.97;315.03;315.03;100.00;-35.49;324.51;324.51;100.00;0.00;321.06;1517.00;100.00
2016-12-10;12.72;15.91;18.87;100.00;0.00;3.04;10.09;100.00;0.00;3.43;10.53;100.00;14.26;14.26;14.26;100.00;26.01;26.01;26.01;100.00;0.00;380.97;1117.00;100.00
2016-12-11;12.62;15.97;18.32;100.00;0.00;2.26;8.31;100.00;0.00;2.41;8.43;100.00;-55.03;304.97;304.97;100.00;-47.12;312.88;312.88;100.00;0.00;377.75;1248.00;100.00
2016-12-12;12.81;14.98;19.11;100.00;0.00;2.73;9.07;100.00;0.00;3.06;9.09;100.00;-81.88;278.12;278.12;100.00;-74.36;285.64;285.64;100.00;0.00;265.86;1548.00;100.00
2016-12-13;12.30;15.13;18.18;100.00;0.00;2.73;8.55;100.00;0.00;2.92;8.86;100.00;-61.18;298.82;298.82;100.00;-53.02;306.98;306.98;100.00;0.00;351.89;1320.00;100.00
2016-12-14;12.34;14.60;17.40;100.00;0.00;3.03;8.90;100.00;0.00;3.35;9.51;100.00;-97.12;262.88;262.88;100.00;-87.52;272.48;272.48;100.00;0.00;177.10;1250.00;100.00
2016-12-15;12.67;15.00;19.41;100.00;0.00;2.97;9.55;100.00;0.00;3.19;10.23;100.00;-60.98;299.02;299.02;100.00;-51.25;308.75;308.75;100.00;0.00;250.12;1566.00;100.00
2016-12-16;12.73;15.30;20.16;100.00;0.00;3.16;10.04;100.00;0.00;3.32;10.31;100.00;-54.18;305.82;305.82;100.00;-43.64;316.36;316.36;100.00;0.00;320.67;1473.00;100.00
2016-12-17;12.53;14.06;16.70;100.00;0.00;2.77;8.80;100.00;0.00;2.95;8.84;100.00;-33.09;326.91;326.91;100.00;-21.30;338.70;338.70;100.00;0.00;95.08;507.60;100.00
2016-12-18;12.14;14.63;19.27;100.00;0.00;3.45;9.96;100.00;0.00;3.61;10.78;100.00;-30.54;329.46;329.46;100.00;-18.12;341.88;341.88;100.00;0.00;312.94;1460.00;100.00
2016-12-19;12.29;13.80;18.08;100.00;0.00;2.64;8.33;100.00;0.00;2.85;8.62;100.00;-61.44;298.56;298.56;100.00;-49.98;310.02;310.02;100.00;0.00;157.38;875.00;100.00
2016-12-20;12.39;14.87;19.36;100.00;0.00;2.08;9.84;100.00;0.00;2.21;9.82;100.00;-26.87;333.13;333.13;100.00;-19.73;340.27;340.27;100.00;0.00;178.20;951.00;100.00
2016-12-21;12.13;15.40;19.50;100.00;0.00;3.48;10.70;100.00;0.00;3.77;10.70;100.00;-44.03;315.97;315.97;100.00;-33.05;326.95;326.95;100.00;0.00;345.38;1474.00;100.00
2016-12-22;11.28;14.74;19.12;100.00;0.00;4.06;9.94;100.00;0.00;4.39;10.11;100.00;-49.52;310.48;310.48;100.00;-37.40;322.60;322.60;100.00;0.00;372.64;1335.00;100.00
2016-12-23;10.96;13.19;17.62;100.00;0.00;3.48;9.60;100.00;0.00;3.69;9.56;100.00;-46.89;313.11;313.11;100.00;-35.58;324.42;324.42;100.00;0.00;281.96;1590.00;100.00
2016-12-24;11.26;13.80;17.69;100.00;0.00;3.05;10.56;100.00;0.00;3.22;11.84;100.00;-46.32;313.68;313.68;100.00;-35.39;324.61;324.61;100.00;0.00;382.02;1141.00;100.00
2016-12-25;11.30;13.38;16.95;100.00;0.00;2.07;7.64;100.00;0.00;2.23;7.66;100.00;-65.87;294.13;294.13;100.00;-56.58;303.42;303.42;100.00;0.00;140.26;843.00;100.00
2016-12-26;11.85;16.22;23.55;100.00;0.00;3.04;11.29;100.00;0.00;3.41;10.86;100.00;-52.09;307.91;307.91;100.00;-45.87;314.13;314.13;100.00;0.00;380.35;1132.00;100.00
2016-12-27;12.30;15.38;18.82;100.00;0.00;2.77;9.80;100.00;0.00;2.92;10.31;100.00;-58.69;301.31;301.31;100.00;-37.67;322.33;322.33;100.00;0.00;384.73;1120.00;100.00
2016-12-28;11.66;14.04;18.91;100.00;0.00;3.60;9.41;100.00;0.00;3.83;9.43;100.00;-46.37;313.63;313.63;100.00;-34.95;325.06;325.06;100.00;0.00;264.07;1617.00;100.00
2016-12-29;11.53;14.43;19.29;100.00;0.00;3.11;10.45;100.00;0.00;3.30;10.43;100.00;-45.92;314.09;314.09;100.00;-34.83;325.17;325.17;100.00;0.00;324.78;1387.00;100.00
2016-12-30;11.73;14.93;20.23;100.00;0.00;3.44;10.78;100.00;0.00;3.68;10.96;100.00;-34.75;325.25;325.25;100.00;-23.40;336.60;336.60;100.00;0.00;323.52;1418.00;100.00
2016-12-31;12.52;15.93;20.70;100.00;0.00;2.98;11.17;100.00;0.00;3.23;11.56;100.00;-36.02;323.98;323.98;100.00;-26.28;333.72;333.72;100.00;0.00;381.89;1123.00;100.00
2017-01-01;12.84;15.57;19.81;100.00;0.00;3.76;9.86;100.00;0.00;4.08;10.33;100.00;-54.26;305.74;305.74;100.00;-42.40;317.60;317.60;100.00;0.00;356.50;1491.00;100.00
2017-01-02;12.37;15.37;18.91;100.00;0.00;3.21;9.00;100.00;0.00;3.53;9.74;100.00;-59.98;300.02;300.02;100.00;-53.46;306.54;306.54;100.00;0.00;299.28;1524.00;100.00
2017-01-03;12.93;16.82;20.32;100.00;0.00;2.62;10.17;100.00;0.00;2.93;10.37;100.00;-62.53;297.48;297.48;100.00;-49.48;310.52;310.52;100.00;0.00;376.13;1201.00;100.00
2017-01-04;12.51;17.07;20.27;100.00;0.00;2.90;8.55;100.00;0.00;3.09;8.78;100.00;-51.42;308.58;308.58;100.00;-38.36;321.64;321.64;100.00;0.00;382.70;1117.00;100.00
2017-01-05;11.30;14.31;18.40;100.00;0.00;3.21;13.25;100.00;0.00;3.41;15.29;100.00;-61.05;298.95;298.95;100.00;-48.18;311.82;311.82;100.00;0.00;327.61;1508.00;100.00
2017-01-06;11.44;16.12;20.19;100.00;0.00;2.98;9.62;100.00;0.00;3.21;9.88;100.00;-63.46;296.54;296.54;100.00;-48.95;311.05;311.05;100.00;0.00;375.22;1099.00;100.00
2017-01-07;13.33;15.99;21.68;100.00;0.00;2.54;9.64;100.00;0.00;2.70;9.76;100.00;-50.30;309.70;309.70;100.00;-39.39;320.61;320.61;100.00;0.00;345.96;1513.00;100.00
2017-01-08;12.79;15.77;20.07;100.00;0.00;2.21;7.53;100.00;0.00;2.39;7.96;100.00;-3.24;356.76;356.76;100.00;-1.62;358.38;358.38;100.00;0.00;379.32;1232.00;100.00
2017-01-09;12.27;15.08;17.97;100.00;0.00;2.63;8.82;100.00;0.00;2.96;9.33;100.00;-76.43;283.57;283.57;100.00;-65.84;294.16;294.16;100.00;0.00;315.31;1568.00;100.00
2017-01-10;12.83;14.90;18.63;100.00;0.00;3.16;9.88;100.00;0.00;3.42;9.74;100.00;-27.22;332.78;332.78;100.00;-16.69;343.31;343.31;100.00;0.00;235.65;1386.00;100.00
2017-01-11;12.06;15.15;18.44;100.00;0.00;2.68;9.04;100.00;0.00;2.91;9.56;100.00;-51.65;308.36;308.36;100.00;-40.79;319.21;319.21;100.00;0.00;356.89;1416.00;100.00
2017-01-12;12.32;14.73;18.16;100.00;0.00;3.16;9.60;100.00;0.00;3.40;9.53;100.00;-40.65;319.35;319.35;100.00;-29.19;330.81;330.81;100.00;0.00;291.54;1376.00;100.00
2017-01-13;12.98;16.29;20.56;100.00;0.00;2.88;8.72;100.00;0.00;3.27;8.96;100.00;-77.24;282.76;282.76;100.00;-68.80;291.20;291.20;100.00;0.00;359.01;1221.00;100.00
2017-01-14;13.12;15.50;18.72;100.00;0.00;2.67;10.17;100.00;0.00;2.82;10.45;100.00;-81.11;278.89;278.89;100.00;-69.79;290.22;290.22;100.00;0.00;312.97;1312.00;100.00
2017-01-15;12.88;15.80;19.86;100.00;0.00;3.06;9.78;100.00;0.00;3.30;10.09;100.00;-80.96;279.04;279.04;100.00;-71.67;288.33;288.33;100.00;0.00;318.53;1290.00;100.00
2017-01-16;14.92;17.02;20.18;100.00;0.00;2.35;8.84;100.00;0.00;2.51;8.60;100.00;-37.53;322.47;322.47;100.00;-27.77;332.24;332.24;100.00;0.00;362.27;1241.00;100.00
2017-01-17;12.60;15.78;18.77;100.00;0.00;2.58;8.31;100.00;0.00;2.88;8.35;100.00;-134.31;225.69;225.69;100.00;-124.02;235.98;235.98;100.00;0.00;212.82;1122.00;100.00
2017-01-18;13.31;16.73;20.14;100.00;0.00;2.80;10.02;100.00;0.00;3.22;10.33;100.00;-123.86;236.14;236.14;100.00;-116.98;243.02;243.02;100.00;0.00;295.33;1440.00;100.00
2017-01-19;13.31;16.68;20.35;100.00;0.00;2.99;10.07;100.00;0.00;3.21;10.35;100.00;-38.93;321.07;321.07;100.00;-26.96;333.04;333.04;100.00;0.00;355.45;1179.00;100.00
2017-01-20;13.40;15.63;19.29;100.00;0.00;2.76;8.76;100.00;0.00;3.12;9.15;100.00;-51.14;308.86;308.86;100.00;-38.10;321.90;321.90;100.00;0.00;186.88;1174.00;100.00
2017-01-21;14.59;18.06;21.66;100.00;0.00;2.71;10.25;100.00;0.00;2.96;10.51;100.00;-61.01;298.99;298.99;100.00;-50.13;309.87;309.87;100.00;0.00;336.13;1146.00;100.00
2017-01-22;17.58;19.60;23.17;100.00;0.00;2.45;9.23;100.00;0.00;2.70;9.74;100.00;-64.94;295.06;295.06;100.00;-55.44;304.56;304.56;100.00;0.00;343.37;1067.00;100.00
2017-01-23;15.45;18.54;20.92;100.00;0.00;2.81;10.60;100.00;0.00;3.09;10.78;100.00;-16.20;343.80;343.80;100.00;-15.33;344.67;344.67;100.00;0.00;323.56;1229.00;100.00
2017-01-24;14.82;17.42;21.71;100.00;0.00;2.36;9.76;100.00;0.00;2.60;9.68;100.00;-55.38;304.62;304.62;100.00;-49.36;310.64;310.64;100.00;0.00;326.34;1367.00;100.00
2017-01-25;14.81;17.75;21.90;100.00;0.00;3.14;9.23;100.00;0.00;3.38;9.98;100.00;-69.78;290.22;290.22;100.00;-59.44;300.56;300.56;100.00;0.00;250.44;1534.00;100.00
2017-01-26;15.84;18.79;24.02;100.00;0.00;2.48;8.74;100.00;0.00;2.67;8.84;100.00;-84.50;275.50;275.50;100.00;-74.97;285.03;285.03;100.00;0.00;224.79;1379.00;100.00
2017-01-27;17.10;20.45;25.12;100.00;0.00;3.02;10.09;100.00;0.00;3.24;10.62;100.00;-64.47;295.53;295.53;100.00;-54.38;305.62;305.62;100.00;0.00;330.98;1050.00;100.00
2017-01-28;16.44;18.74;21.71;100.00;0.00;3.25;9.82;100.00;0.00;3.47;9.92;100.00;-12.86;347.14;347.14;100.00;-1.48;358.52;358.52;100.00;0.00;308.57;1356.00;100.00
2017-01-29;15.78;17.93;22.23;100.00;0.00;2.83;10.17;100.00;0.00;3.11;10.15;100.00;-37.93;322.07;322.07;100.00;-27.65;332.35;332.35;100.00;0.00;180.40;1479.00;100.00
2017-01-30;15.74;17.07;19.10;100.00;0.00;1.89;6.14;100.00;0.00;1.99;6.29;100.00;-53.27;306.73;306.73;100.00;-43.17;316.83;316.83;100.00;0.00;87.40;455.80;100.00
2017-01-31;14.90;17.53;22.09;100.00;0.00;2.56;9.41;100.00;0.00;2.67;9.58;100.00;-50.66;309.34;309.34;100.00;-40.41;319.59;319.59;100.00;0.00;225.51;1182.00;100.00
2017-02-01;14.02;15.51;17.97;100.00;0.00;2.07;7.10;100.00;0.00;2.19;7.02;100.00;-63.90;296.10;296.10;100.00;-52.27;307.73;307.73;100.00;0.00;113.12;972.00;100.00
2017-02-02;13.78;14.63;17.41;100.00;0.00;1.85;5.61;100.00;0.00;1.95;6.21;100.00;-46.02;313.98;313.98;100.00;-35.89;324.11;324.11;100.00;0.00;97.84;860.00;100.00
2017-02-03;13.59;14.87;17.10;100.00;0.00;1.72;6.45;100.00;0.00;1.84;6.57;100.00;-39.09;320.92;320.92;100.00;-30.75;329.25;329.25;100.00;0.00;73.52;398.80;100.00
2017-02-04;13.69;17.65;23.31;100.00;0.00;2.62;9.64;100.00;0.00;2.83;9.66;100.00;-61.62;298.38;298.38;100.00;-58.43;301.57;301.57;100.00;0.00;343.97;1073.00;100.00
2017-02-05;14.24;17.53;21.55;100.00;0.00;3.23;11.05;100.00;0.00;3.54;11.13;100.00;-19.27;340.73;340.73;100.00;6.54;6.54;6.54;100.00;0.00;352.20;1083.00;100.00
2017-02-06;13.59;15.27;18.63;100.00;0.00;3.04;10.19;100.00;0.00;3.30;10.02;100.00;-60.66;299.34;299.34;100.00;-48.22;311.78;311.78;100.00;0.00;224.59;1561.00;100.00
2017-02-07;13.12;15.14;19.43;100.00;0.00;2.70;9.02;100.00;0.00;2.93;9.96;100.00;-71.77;288.23;288.23;100.00;-70.95;289.05;289.05;100.00;0.00;201.73;1520.00;100.00
2017-02-08;12.79;15.68;20.42;100.00;0.00;2.90;11.58;100.00;0.00;3.07;11.23;100.00;-23.15;336.85;336.85;100.00;-12.15;347.85;347.85;100.00;0.00;356.88;1104.00;100.00
2017-02-09;14.22;16.37;20.23;100.00;0.00;2.66;10.23;100.00;0.00;2.89;10.09;100.00;-17.97;342.03;342.03;100.00;-5.97;354.04;354.04;100.00;0.00;363.63;1115.00;100.00
2017-02-10;11.76;14.82;18.40;100.00;0.00;2.74;9.07;100.00;0.00;3.02;9.35;100.00;-97.08;262.92;262.92;100.00;-84.98;275.02;275.02;100.00;0.00;269.64;1583.00;100.00
2017-02-11;12.80;14.58;18.44;100.00;0.00;2.73;9.11;100.00;0.00;2.97;9.00;100.00;-40.57;319.43;319.43;100.00;-31.83;328.17;328.17;100.00;0.00;219.85;1506.00;100.00
2017-02-12;12.54;14.55;17.78;100.00;0.00;2.81;8.25;100.00;0.00;2.95;8.37;100.00;-59.95;300.05;300.05;100.00;-44.37;315.64;315.64;100.00;0.00;290.39;1471.00;100.00
2017-02-13;12.79;14.48;19.19;100.00;0.00;2.75;8.94;100.00;0.00;2.91;9.25;100.00;-40.77;319.23;319.23;100.00;-29.05;330.95;330.95;100.00;0.00;233.22;1450.00;100.00
2017-02-14;12.60;15.54;20.19;100.00;0.00;2.38;9.47;100.00;0.00;2.50;9.86;100.00;-45.14;314.86;314.86;100.00;-34.41;325.59;325.59;100.00;0.00;320.74;1240.00;100.00
2017-02-15;13.40;16.52;21.24;100.00;0.00;2.66;10.35;100.00;0.00;2.82;10.47;100.00;-46.28;313.72;313.72;100.00;-36.56;323.44;323.44;100.00;0.00;307.07;1049.00;100.00
2017-02-16;13.40;16.51;20.67;100.00;0.00;3.13;10.54;100.00;0.00;3.34;11.45;100.00;-14.80;345.20;345.20;100.00;-3.95;356.05;356.05;100.00;0.00;337.86;1257.00;100.00
2017-02-17;13.73;15.90;20.89;100.00;0.00;2.96;9.39;100.00;0.00;3.17;8.98;100.00;-50.41;309.59;309.59;100.00;-38.10;321.90;321.90;100.00;0.00;214.94;1426.00;100.00
2017-02-18;14.25;17.99;21.38;100.00;0.00;2.54;8.55;100.00;0.00;2.73;8.62;100.00;-26.07;333.93;333.93;100.00;-19.33;340.67;340.67;100.00;0.00;332.99;1042.00;100.00
2017-02-19;16.14;19.29;22.89;100.00;0.00;2.11;8.64;100.00;0.00;2.27;8.90;100.00;-23.29;336.71;336.71;100.00;-8.13;351.87;351.87;100.00;0.00;333.57;1047.00;100.00
2017-02-20;13.69;16.86;21.21;100.00;0.00;2.34;7.94;100.00;0.00;2.52;8.35;100.00;-81.18;278.82;278.82;100.00;-75.02;284.98;284.98;100.00;0.00;325.44;1106.00;100.00
2017-02-21;13.88;15.89;19.71;100.00;0.00;3.19;9.53;100.00;0.00;3.56;9.45;100.00;-95.32;264.68;264.68;100.00;-82.82;277.18;277.18;100.00;0.00;226.87;1307.00;100.00
2017-02-22;14.21;16.68;20.54;100.00;0.00;2.72;8.88;100.00;0.00;2.88;9.76;100.00;-54.25;305.75;305.75;100.00;-43.74;316.26;316.26;100.00;0.00;189.39;1514.00;100.00
2017-02-23;15.95;18.07;21.71;100.00;0.00;2.58;10.25;100.00;0.00;2.74;10.02;100.00;-64.70;295.30;295.30;100.00;-54.19;305.81;305.81;100.00;0.00;312.26;1218.00;100.00
2017-02-24;16.51;19.47;23.93;100.00;0.00;2.46;9.02;100.00;0.00;2.65;9.19;100.00;-50.89;309.11;309.11;100.00;-49.45;310.55;310.55;100.00;0.00;313.50;1097.00;100.00
2017-02-25;15.23;18.31;23.79;100.00;0.00;2.48;9.35;100.00;0.00;2.58;9.51;100.00;-44.68;315.32;315.32;100.00;-33.75;326.25;326.25;100.00;0.00;305.57;1006.00;100.00
2017-02-26;15.66;19.96;25.11;100.00;0.00;2.35;8.55;100.00;0.00;2.58;8.92;100.00;-41.30;318.70;318.70;100.00;-30.84;329.16;329.16;100.00;0.00;297.89;992.00;100.00
2017-02-27;17.25;20.07;24.07;100.00;0.00;2.80;9.58;100.00;0.00;2.95;9.45;100.00;-3.26;356.74;356.74;100.00;5.52;5.52;5.52;100.00;0.00;309.22;989.00;100.00
2017-02-28;16.21;19.57;24.82;100.00;0.00;2.77;11.39;100.00;0.00;2.95;11.29;100.00;-24.75;335.25;335.25;100.00;-15.54;344.46;344.46;100.00;0.00;310.55;1000.00;100.00
2017-03-01;15.29;17.89;22.61;100.00;0.00;3.36;10.05;100.00;0.00;3.52;10.76;100.00;-35.46;324.54;324.54;100.00;-22.44;337.57;337.57;100.00;0.00;305.82;998.00;100.00
2017-03-02;15.23;16.99;20.75;100.00;0.00;2.81;9.02;100.00;0.00;3.01;9.06;100.00;-32.87;327.13;327.13;100.00;-18.88;341.12;341.12;100.00;0.00;203.06;1340.00;100.00
2017-03-03;14.35;16.13;19.15;100.00;0.00;2.54;8.57;100.00;0.00;2.81;9.00;100.00;-58.33;301.67;301.67;100.00;-48.03;311.98;311.98;100.00;0.00;142.59;1295.00;100.00
2017-03-04;13.31;16.04;19.52;100.00;0.00;2.69;10.13;100.00;0.00;2.85;10.15;100.00;-31.51;328.49;328.49;100.00;-20.20;339.80;339.80;100.00;0.00;289.43;1008.00;100.00
2017-03-05;13.55;15.96;19.10;100.00;0.00;2.27;9.84;100.00;0.00;2.43;10.04;100.00;-93.86;266.14;266.14;100.00;-84.03;275.97;275.97;100.00;0.00;308.22;1012.00;100.00
2017-03-06;12.93;15.61;18.53;100.00;0.00;2.32;9.41;100.00;0.00;2.59;9.33;100.00;-98.48;261.53;261.53;100.00;-91.92;268.08;268.08;100.00;0.00;287.84;1134.00;100.00
2017-03-07;12.51;14.77;17.81;100.00;0.00;2.53;9.51;100.00;0.00;2.86;9.56;100.00;-110.21;249.79;249.79;100.00;-99.03;260.97;260.97;100.00;0.00;181.20;1415.00;100.00
2017-03-08;12.32;14.12;17.32;100.00;0.00;2.38;9.06;100.00;0.00;2.61;8.86;100.00;-62.40;297.60;297.60;100.00;-53.63;306.37;306.37;100.00;0.00;170.38;1427.00;100.00
2017-03-09;12.70;17.36;21.71;100.00;0.00;1.93;8.55;100.00;0.00;2.11;8.17;100.00;29.65;29.65;29.65;100.00;35.54;35.54;35.54;100.00;0.00;305.77;1006.00;100.00
2017-03-10;15.34;17.81;20.44;100.00;0.00;2.28;8.37;100.00;0.00;2.53;8.17;100.00;-40.08;319.92;319.92;100.00;-26.82;333.18;333.18;100.00;0.00;303.47;998.00;100.00
2017-03-11;13.45;17.35;21.19;100.00;0.00;1.85;7.25;100.00;0.00;2.01;6.66;100.00;23.22;23.22;23.22;100.00;40.09;40.09;40.09;100.00;0.00;303.19;1000.00;100.00
2017-03-12;13.87;18.42;22.37;100.00;0.00;1.86;6.78;100.00;0.00;2.05;6.96;100.00;-132.66;227.34;227.34;100.00;-119.25;240.75;240.75;100.00;0.00;303.91;1004.00;100.00
2017-03-13;10.88;13.21;16.14;100.00;0.00;2.98;8.23;100.00;0.00;3.11;8.41;100.00;-77.27;282.73;282.73;100.00;-65.96;294.04;294.04;100.00;0.00;150.59;1101.00;100.00
2017-03-14;11.07;14.05;19.90;100.00;0.00;2.37;10.23;100.00;0.00;2.55;10.07;100.00;-50.39;309.61;309.61;100.00;-40.57;319.43;319.43;100.00;0.00;245.06;1056.00;100.00
2017-03-15;11.97;14.03;17.73;100.00;0.00;2.46;8.23;100.00;0.00;2.72;8.98;100.00;-30.33;329.67;329.67;100.00;-18.37;341.63;341.63;100.00;0.00;291.32;1067.00;100.00
2017-03-16;11.43;13.23;17.45;100.00;0.00;2.51;8.96;100.00;0.00;2.65;8.74;100.00;-52.06;307.94;307.94;100.00;-45.03;314.97;314.97;100.00;0.00;188.61;1291.00;100.00
2017-03-17;11.16;13.82;19.57;100.00;0.00;2.10;9.49;100.00;0.00;2.26;9.11;100.00;-15.62;344.38;344.38;100.00;-4.82;355.18;355.18;100.00;0.00;233.97;1058.00;100.00
2017-03-18;11.66;13.84;17.84;100.00;0.00;2.63;8.78;100.00;0.00;2.84;8.80;100.00;-11.94;348.06;348.06;100.00;-0.13;359.87;359.87;100.00;0.00;144.49;963.00;100.00
2017-03-19;11.61;12.58;15.40;100.00;0.00;2.02;7.12;100.00;0.00;2.14;7.27;100.00;-33.87;326.13;326.13;100.00;-20.69;339.32;339.32;100.00;0.00;84.08;883.00;100.00
2017-03-20;11.94;13.69;18.39;100.00;0.00;2.12;9.56;100.00;0.00;2.23;9.70;100.00;-59.31;300.69;300.69;100.00;-54.14;305.86;305.86;100.00;0.00;204.07;1254.00;100.00
2017-03-21;11.40;12.19;14.19;100.00;0.00;1.91;6.14;100.00;0.00;2.11;6.00;100.00;-56.51;303.49;303.49;100.00;-45.49;314.51;314.51;100.00;0.00;63.34;301.00;100.00
2017-03-22;11.11;12.59;16.56;100.00;0.00;1.98;8.21;100.00;0.00;2.08;7.92;100.00;-27.81;332.19;332.19;100.00;-14.52;345.48;345.48;100.00;0.00;155.58;1206.00;100.00
2017-03-23;11.36;13.07;15.54;100.00;0.00;1.61;5.84;100.00;0.00;1.72;6.02;100.00;-49.42;310.59;310.59;100.00;-38.68;321.32;321.32;100.00;0.00;86.39;475.20;100.00
2017-03-24;12.32;14.83;19.05;100.00;0.00;2.23;7.08;100.00;0.00;2.48;7.37;100.00;-36.91;323.09;323.09;100.00;-25.27;334.73;334.73;100.00;0.00;227.02;1221.00;100.00
2017-03-25;11.59;14.71;19.19;100.00;0.00;2.52;8.13;100.00;0.00;2.74;8.23;100.00;1.89;1.89;1.89;100.00;11.40;11.40;11.40;100.00;0.00;272.02;999.00;100.00
2017-03-26;12.58;15.60;18.96;100.00;0.00;2.37;8.02;100.00;0.00;2.55;8.37;100.00;50.59;50.59;50.59;100.00;54.30;54.30;54.30;100.00;0.00;271.69;918.00;100.00
2017-03-27;12.70;15.88;18.86;100.00;0.00;2.17;7.72;100.00;0.00;2.38;8.37;100.00;-106.56;253.44;253.44;100.00;-88.60;271.40;271.40;100.00;0.00;271.11;913.00;100.00
2017-03-28;11.21;14.20;17.97;100.00;0.00;2.52;9.80;100.00;0.00;2.76;9.43;100.00;-64.05;295.95;295.95;100.00;-53.48;306.52;306.52;100.00;0.00;212.27;1205.00;100.00
2017-03-29;10.88;14.64;19.76;100.00;0.00;2.83;8.90;100.00;0.00;3.06;9.45;100.00;-23.04;336.96;336.96;100.00;-11.05;348.95;348.95;100.00;0.00;222.71;963.00;100.00
2017-03-30;13.50;16.08;19.48;100.00;0.00;2.58;8.86;100.00;0.00;2.80;9.19;100.00;18.48;18.48;18.48;100.00;24.82;24.82;24.82;100.00;0.00;263.75;907.00;100.00
2017-03-31;11.94;14.20;17.40;100.00;0.00;2.57;10.19;100.00;0.00;2.88;10.23;100.00;-8.33;351.67;351.67;100.00;4.95;4.95;4.95;100.00;0.00;229.71;1165.00;100.00
2017-04-01;11.40;13.74;18.20;100.00;0.00;2.36;8.64;100.00;0.00;2.62;8.43;100.00;-49.02;310.98;310.98;100.00;-38.24;321.76;321.76;100.00;0.00;219.81;1184.00;100.00
2017-04-02;11.55;15.62;20.09;100.00;0.00;2.27;8.33;100.00;0.00;2.51;8.49;100.00;-17.68;342.33;342.33;100.00;-2.08;357.93;357.93;100.00;0.00;254.92;889.00;100.00
