Station:;lsc;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;
;;;;;;;;;;;;
date;[Min]VV;[Avg]VV;[Max]VV;[data%]VV;[Min]DV;[Avg]DV;[Max]DV;[data%]DV;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2
2020-03-24;0.00;1.62;7.93;100.00;-58.78;301.22;301.22;100.00;0.00;229.64;1279.00;100.00
2020-03-25;0.00;1.31;7.41;100.00;-60.26;299.74;299.74;100.00;0.00;187.97;1174.00;100.00
2020-03-26;0.00;1.08;4.57;100.00;-70.57;289.43;289.43;100.00;0.00;83.70;370.70;100.00
2020-03-27;0.00;1.42;6.61;100.00;-65.85;294.15;294.15;100.00;0.00;203.88;1029.00;100.00
2020-03-28;0.00;1.57;6.17;100.00;-103.01;257.00;257.00;100.00;0.00;150.31;1103.00;100.00
2020-03-29;0.00;1.24;5.17;100.00;1.67;1.67;1.67;100.00;0.00;243.32;857.00;100.00
2020-03-30;0.00;1.48;6.71;100.00;-118.72;241.28;241.28;100.00;0.00;244.00;855.00;100.00
2020-03-31;0.00;1.38;6.46;100.00;-123.22;236.78;236.78;100.00;0.00;156.12;1068.00;100.00
2020-04-01;0.00;1.27;5.60;100.00;-85.98;274.02;274.02;100.00;0.00;135.45;1020.00;100.00
2020-04-02;0.00;1.38;6.77;100.00;-131.16;228.85;228.85;100.00;0.00;162.38;1138.00;100.00
2020-04-03;0.00;1.32;5.39;100.00;-100.15;259.85;259.85;100.00;0.00;114.16;580.10;100.00
2020-04-04;0.00;1.05;4.78;100.00;-87.31;272.69;272.69;100.00;0.00;80.51;596.00;100.00
2020-04-05;0.00;1.39;5.82;100.00;-75.83;284.18;284.18;100.00;0.00;203.56;833.00;100.00
2020-04-06;0.00;1.03;6.23;100.00;147.55;147.55;147.55;100.00;0.00;185.51;1049.00;100.00
2020-04-07;0.00;1.42;7.09;100.00;-109.92;250.08;250.08;100.00;0.00;170.09;816.00;100.00
2020-04-08;0.00;0.76;3.55;100.00;-93.01;266.99;266.99;100.00;0.00;57.50;343.70;100.00
2020-04-09;0.00;1.36;5.57;100.00;-20.18;339.82;339.82;100.00;0.00;144.44;1079.00;100.00
2020-04-10;0.00;2.02;6.46;100.00;11.31;11.31;11.31;100.00;0.00;215.16;770.40;100.00
2020-04-11;0.00;1.31;4.73;100.00;22.12;22.12;22.12;100.00;0.00;131.38;1036.00;100.00
2020-04-12;0.00;0.95;6.12;100.00;-25.10;334.90;334.90;100.00;0.00;61.97;729.30;100.00
2020-04-13;0.00;1.07;5.62;100.00;-35.95;324.05;324.05;100.00;0.00;213.47;777.90;100.00
2020-04-14;0.00;1.55;8.08;100.00;-129.94;230.06;230.06;100.00;0.00;173.48;921.00;100.00
2020-04-15;0.00;1.12;5.29;100.00;-89.00;271.00;271.00;100.00;0.00;99.73;635.80;100.00
2020-04-16;0.00;2.00;6.47;100.00;40.27;40.27;40.27;100.00;0.00;206.76;749.00;100.00
2020-04-17;0.00;1.36;6.15;100.00;-8.78;351.22;351.22;100.00;0.00;205.84;752.80;100.00
2020-04-18;0.00;1.42;4.54;100.00;-146.27;213.73;213.73;100.00;0.00;88.44;665.10;100.00
2020-04-19;0.00;1.48;7.88;100.00;144.76;144.76;144.76;100.00;0.00;102.06;980.00;100.00
2020-04-20;0.00;0.96;4.43;100.00;-108.80;251.21;251.21;100.00;0.00;48.53;244.80;100.00
2020-04-21;0.00;1.00;3.84;100.00;-108.77;251.23;251.23;100.00;0.00;50.90;281.40;100.00
2020-04-22;0.00;0.95;5.08;100.00;-83.14;276.86;276.86;100.00;0.00;55.35;256.00;100.00
2020-04-23;0.00;1.19;4.35;100.00;93.63;93.63;93.63;100.00;0.00;44.95;220.80;100.00
2020-04-24;0.00;1.32;5.50;100.00;-131.16;228.84;228.84;100.00;0.00;109.96;774.80;100.00
2020-04-25;0.00;1.59;6.19;100.00;40.19;40.19;40.19;100.00;0.00;195.09;712.30;100.00
2020-04-26;0.00;1.71;5.47;100.00;36.68;36.68;36.68;100.00;0.00;192.51;707.70;100.00
2020-04-27;0.00;1.99;5.85;100.00;58.90;58.90;58.90;100.00;0.00;194.15;708.40;100.00
2020-04-28;0.00;1.56;5.98;100.00;56.71;56.71;56.71;100.00;0.00;194.17;712.80;100.00
2020-04-29;0.00;1.20;6.86;100.00;-156.18;203.82;203.82;100.00;0.00;134.72;986.00;100.00
2020-04-30;0.00;1.16;4.08;100.00;98.05;98.05;98.05;100.00;0.00;52.42;318.60;100.00
2020-05-01;0.00;1.61;5.13;100.00;54.85;54.85;54.85;100.00;0.00;87.20;724.20;100.00
2020-05-02;0.00;1.53;5.85;100.00;68.27;68.27;68.27;100.00;0.00;60.27;424.50;100.00
2020-05-03;0.00;1.35;6.08;100.00;5.96;5.96;5.96;100.00;0.00;169.32;874.00;100.00
2020-05-04;0.00;1.16;4.27;100.00;-90.53;269.47;269.47;100.00;0.00;126.49;885.00;100.00
2020-05-05;0.00;1.55;7.65;100.00;-177.11;182.89;182.89;100.00;0.00;139.43;941.00;100.00
2020-05-06;0.00;1.15;3.97;100.00;-170.93;189.07;189.07;100.00;0.00;54.02;374.70;100.00
2020-05-07;0.00;0.81;3.60;100.00;179.60;179.60;179.60;100.00;0.00;53.20;539.90;100.00
2020-05-08;0.00;1.13;4.66;100.00;-99.20;260.80;260.80;100.00;0.00;81.63;442.10;100.00
2020-05-09;0.00;1.13;4.65;100.00;-56.85;303.15;303.15;100.00;0.00;65.50;333.80;100.00
2020-05-10;0.00;1.02;4.37;100.00;117.76;117.76;117.76;100.00;0.00;101.90;752.60;100.00
2020-05-11;0.00;1.34;5.01;100.00;162.42;162.42;162.42;100.00;0.00;115.08;931.00;100.00
2020-05-12;0.00;1.40;5.19;100.00;87.80;87.80;87.80;100.00;0.00;68.46;480.30;100.00
2020-05-13;0.00;1.69;6.58;100.00;58.63;58.63;58.63;100.00;0.00;163.40;626.80;100.00
2020-05-14;0.00;1.04;4.39;100.00;148.16;148.16;148.16;100.00;0.00;167.24;632.10;100.00
2020-05-15;0.00;1.04;5.75;100.00;-169.65;190.35;190.35;100.00;0.00;166.07;627.40;100.00
2020-05-16;0.00;1.63;6.09;100.00;-146.98;213.02;213.02;100.00;0.00;104.22;889.00;100.00
2020-05-17;0.00;1.56;5.76;100.00;88.96;88.96;88.96;100.00;0.00;103.72;838.00;100.00
2020-05-18;0.00;1.44;4.65;100.00;99.40;99.40;99.40;100.00;0.00;83.11;433.30;100.00
2020-05-19;0.00;1.04;4.83;100.00;-2.08;357.93;357.93;100.00;0.00;61.33;299.60;100.00
2020-05-20;0.00;1.44;5.61;100.00;53.12;53.12;53.12;100.00;0.00;101.79;831.00;100.00
2020-05-21;0.00;1.85;5.99;100.00;53.80;53.80;53.80;100.00;0.00;153.69;596.00;100.00
2020-05-22;0.00;1.18;4.79;100.00;96.85;96.85;96.85;100.00;0.00;151.04;598.10;100.00
2020-05-23;0.00;1.28;6.59;100.00;72.71;72.71;72.71;100.00;0.00;157.75;600.10;100.00
2020-05-24;0.00;1.19;4.28;100.00;-168.71;191.29;191.29;100.00;0.00;136.67;682.60;100.00
2020-05-25;0.00;1.29;5.31;100.00;-165.07;194.93;194.93;100.00;0.00;79.55;795.90;100.00
2020-05-26;0.00;0.76;3.77;100.00;127.89;127.89;127.89;100.00;0.00;28.48;131.70;100.00
2020-05-27;0.00;0.96;4.98;100.00;148.92;148.92;148.92;100.00;0.00;92.82;709.50;100.00
2020-05-28;0.00;1.97;5.85;100.00;37.86;37.86;37.86;100.00;0.00;145.39;897.00;100.00
2020-05-29;0.00;2.01;5.36;100.00;66.58;66.58;66.58;100.00;0.00;105.95;818.00;100.00
2020-05-30;0.00;1.49;6.05;100.00;58.40;58.40;58.40;100.00;0.00;57.02;828.00;100.00
2020-05-31;0.00;1.29;7.79;100.00;-74.30;285.70;285.70;100.00;0.00;36.21;258.90;100.00
2020-06-01;0.00;1.13;4.93;100.00;-19.12;340.88;340.88;100.00;0.00;59.07;496.90;100.00
2020-06-02;0.00;1.13;4.50;100.00;-5.23;354.78;354.78;100.00;0.00;49.33;349.80;100.00
2020-06-03;0.00;2.48;8.26;100.00;60.56;60.56;60.56;100.00;0.00;45.61;528.10;100.00
2020-06-04;0.00;1.87;7.49;100.00;75.82;75.82;75.82;100.00;0.00;154.73;603.80;100.00
2020-06-05;0.00;1.72;7.42;100.00;57.73;57.73;57.73;100.00;0.00;159.32;617.90;100.00
2020-06-06;0.00;1.52;6.19;100.00;74.95;74.95;74.95;100.00;0.00;108.96;828.00;100.00
2020-06-07;0.00;1.75;7.14;100.00;79.69;79.69;79.69;100.00;0.00;113.59;897.00;100.00
2020-06-08;0.00;1.74;7.10;100.00;65.42;65.42;65.42;100.00;0.00;157.21;615.30;100.00
2020-06-09;0.00;1.21;5.12;100.00;38.72;38.72;38.72;100.00;0.00;152.14;613.60;100.00
2020-06-10;0.00;1.21;4.08;100.00;44.49;44.49;44.49;100.00;0.00;141.40;670.10;100.00
2020-06-11;0.00;1.86;7.40;100.00;69.89;69.89;69.89;100.00;0.00;119.31;730.90;100.00
2020-06-12;0.00;2.45;8.01;100.00;74.16;74.16;74.16;100.00;0.00;151.18;591.00;100.00
2020-06-13;0.00;1.40;8.97;100.00;101.98;101.98;101.98;100.00;0.00;157.90;621.60;100.00
2020-06-14;0.00;1.33;5.66;100.00;-134.96;225.04;225.04;100.00;0.00;103.40;876.00;100.00
2020-06-15;0.00;1.16;5.81;100.00;-112.07;247.93;247.93;100.00;0.00;29.49;233.30;100.00
2020-06-16;0.00;1.74;6.11;100.00;20.18;20.18;20.18;100.00;0.00;96.75;782.50;100.00
2020-06-17;0.00;2.14;9.90;100.00;85.60;85.60;85.60;100.00;0.00;105.10;872.00;100.00
2020-06-18;0.00;1.45;5.66;100.00;70.22;70.22;70.22;100.00;0.00;127.10;677.40;100.00
2020-06-19;0.00;1.39;7.37;100.00;48.57;48.57;48.57;100.00;0.00;153.35;596.30;100.00
2020-06-20;0.00;1.57;7.26;100.00;14.95;14.95;14.95;100.00;0.00;99.93;861.00;100.00
2020-06-21;0.00;1.24;4.17;100.00;61.32;61.32;61.32;100.00;0.00;151.41;591.80;100.00
2020-06-22;0.00;1.19;6.60;100.00;63.95;63.95;63.95;100.00;0.00;72.59;768.40;100.00
2020-06-23;0.00;1.18;7.83;100.00;110.96;110.96;110.96;100.00;0.00;34.84;244.50;100.00
2020-06-24;0.00;1.13;4.75;100.00;96.18;96.18;96.18;100.00;0.00;115.54;729.40;100.00
2020-06-25;0.00;1.45;5.94;100.00;43.40;43.40;43.40;100.00;0.00;118.88;748.60;100.00
2020-06-26;0.00;1.32;5.86;100.00;107.10;107.10;107.10;100.00;0.00;147.83;594.40;100.00
2020-06-27;0.00;1.37;6.39;100.00;63.92;63.92;63.92;100.00;0.00;148.34;698.00;100.00
2020-06-28;0.00;1.53;8.07;100.00;52.04;52.04;52.04;100.00;0.00;92.65;759.50;100.00
2020-06-29;0.00;1.45;6.09;100.00;67.58;67.58;67.58;100.00;0.00;19.59;147.50;100.00
2020-06-30;0.00;1.70;5.29;100.00;78.45;78.45;78.45;100.00;0.00;126.92;889.00;100.00
2020-07-01;0.00;1.05;5.61;100.00;78.07;78.07;78.07;100.00;0.00;139.54;815.00;100.00
2020-07-02;0.00;1.08;4.79;100.00;56.26;56.26;56.26;100.00;0.00;153.80;601.00;100.00
2020-07-03;0.00;0.86;3.73;100.00;-156.44;203.56;203.56;100.00;0.00;113.73;760.50;100.00
2020-07-04;0.00;1.43;7.51;100.00;-134.22;225.78;225.78;100.00;0.00;117.04;967.00;100.00
2020-07-05;0.00;1.20;4.64;100.00;49.51;49.51;49.51;100.00;0.00;155.85;710.70;100.00
2020-07-06;0.00;1.45;5.16;100.00;8.94;8.94;8.94;100.00;0.00;122.73;1013.00;100.00
2020-07-07;0.00;1.25;4.96;100.00;14.56;14.56;14.56;100.00;0.00;154.34;606.80;100.00
2020-07-08;0.00;1.50;6.01;100.00;62.62;62.62;62.62;100.00;0.00;158.21;619.70;100.00
2020-07-09;0.00;1.17;5.98;100.00;62.35;62.35;62.35;100.00;0.00;161.78;646.70;100.00
2020-07-10;0.00;1.15;4.75;100.00;59.63;59.63;59.63;100.00;0.00;158.03;618.80;100.00
2020-07-11;0.00;1.13;6.90;100.00;-162.19;197.81;197.81;100.00;0.00;81.59;692.30;100.00
2020-07-12;0.00;0.92;4.91;100.00;-160.91;199.09;199.09;100.00;0.00;163.60;628.80;100.00
2020-07-13;0.00;1.33;5.00;100.00;149.87;149.87;149.87;100.00;0.00;121.76;891.00;100.00
2020-07-14;0.00;0.92;3.93;100.00;161.23;161.23;161.23;100.00;0.00;41.13;187.00;100.00
2020-07-15;0.00;1.14;4.62;100.00;115.13;115.13;115.13;100.00;0.00;53.68;676.80;100.00
2020-07-16;0.00;1.57;6.71;100.00;63.28;63.28;63.28;100.00;0.00;165.87;706.30;100.00
2020-07-17;0.00;1.27;6.37;100.00;78.08;78.08;78.08;100.00;0.00;86.02;924.00;100.00
2020-07-18;0.00;1.24;6.26;100.00;77.23;77.23;77.23;100.00;0.00;160.77;704.80;100.00
2020-07-19;0.00;1.19;4.55;100.00;127.92;127.92;127.92;100.00;0.00;135.13;782.80;100.00
2020-07-20;0.00;1.30;5.25;100.00;69.57;69.57;69.57;100.00;0.00;163.43;641.90;100.00
2020-07-21;0.00;1.71;6.70;100.00;34.53;34.53;34.53;100.00;0.00;140.24;808.00;100.00
2020-07-22;0.00;1.48;6.69;100.00;3.36;3.36;3.36;100.00;0.00;167.27;753.10;100.00
2020-07-23;0.00;1.85;6.35;100.00;55.95;55.95;55.95;100.00;0.00;167.69;660.80;100.00
2020-07-24;0.00;2.08;8.45;100.00;61.58;61.58;61.58;100.00;0.00;174.50;661.70;100.00
2020-07-25;0.00;1.63;6.51;100.00;50.25;50.25;50.25;100.00;0.00;165.04;869.00;100.00
2020-07-26;0.00;0.95;4.33;100.00;114.09;114.09;114.09;100.00;0.00;176.70;673.20;100.00
2020-07-27;0.00;1.01;3.94;100.00;31.51;31.51;31.51;100.00;0.00;174.62;664.30;100.00
2020-07-28;0.00;0.85;3.58;100.00;109.93;109.93;109.93;100.00;0.00;176.45;667.10;100.00
2020-07-29;0.00;0.77;4.11;100.00;-19.56;340.44;340.44;100.00;0.00;178.67;922.00;100.00
2020-07-30;0.00;1.92;10.20;100.00;50.17;50.17;50.17;100.00;0.00;180.54;684.90;100.00
2020-07-31;0.00;1.63;9.19;100.00;83.63;83.63;83.63;100.00;0.00;185.32;690.90;100.00
2020-08-01;0.00;1.34;5.27;100.00;119.45;119.45;119.45;100.00;0.00;163.53;818.00;100.00
2020-08-02;0.00;1.46;5.96;100.00;57.97;57.97;57.97;100.00;0.00;185.33;702.80;100.00
2020-08-03;0.00;1.28;7.51;100.00;-6.61;353.39;353.39;100.00;0.00;141.76;944.00;100.00
2020-08-04;0.00;1.11;4.10;100.00;-116.11;243.89;243.89;100.00;0.00;43.22;213.50;100.00
2020-08-05;0.00;1.43;5.21;100.00;71.40;71.40;71.40;100.00;0.00;182.93;753.70;100.00
2020-08-06;0.00;1.42;7.06;100.00;6.44;6.44;6.44;100.00;0.00;136.25;1020.00;100.00
2020-08-07;0.00;1.28;6.40;100.00;-175.03;184.98;184.98;100.00;0.00;144.52;853.00;100.00
2020-08-08;0.00;1.14;5.07;100.00;-50.47;309.54;309.54;100.00;0.00;65.87;379.90;100.00
2020-08-09;0.00;1.10;5.38;100.00;68.88;68.88;68.88;100.00;0.00;121.32;918.00;100.00
2020-08-10;0.00;1.13;3.94;100.00;25.97;25.97;25.97;100.00;0.00;170.53;763.70;100.00
2020-08-11;0.00;1.43;6.38;100.00;167.85;167.85;167.85;100.00;0.00;143.15;961.00;100.00
2020-08-12;0.00;1.16;6.00;100.00;3.12;3.12;3.12;100.00;0.00;185.78;813.00;100.00
2020-08-13;0.00;1.71;5.36;100.00;17.93;17.93;17.93;100.00;0.00;196.89;739.50;100.00
2020-08-14;0.00;1.28;5.55;100.00;50.71;50.71;50.71;100.00;0.00;129.65;952.00;100.00
2020-08-15;0.00;1.35;5.48;100.00;45.27;45.27;45.27;100.00;0.00;206.97;750.10;100.00
2020-08-16;0.00;1.50;5.97;100.00;129.19;129.19;129.19;100.00;0.00;145.03;955.00;100.00
2020-08-17;0.00;1.28;3.88;100.00;62.61;62.61;62.61;100.00;0.00;56.21;240.70;100.00
2020-08-18;0.00;1.15;5.21;100.00;27.41;27.41;27.41;100.00;0.00;73.73;398.60;100.00
2020-08-19;0.00;1.29;5.40;100.00;28.98;28.98;28.98;100.00;0.00;200.91;753.80;100.00
2020-08-20;0.00;1.41;5.92;100.00;0.03;0.03;0.03;100.00;0.00;171.71;1053.00;100.00
2020-08-21;0.00;1.48;4.65;100.00;-39.60;320.40;320.40;100.00;0.00;178.28;917.00;100.00
2020-08-22;0.00;0.94;4.95;100.00;-45.57;314.43;314.43;100.00;0.00;37.20;177.80;100.00
2020-08-23;0.00;0.86;5.91;100.00;-44.83;315.18;315.18;100.00;0.00;83.09;962.00;100.00
2020-08-24;0.00;1.82;10.61;100.00;-13.39;346.61;346.61;100.00;0.00;202.51;894.00;100.00
2020-08-25;0.00;2.17;7.65;100.00;115.66;115.66;115.66;100.00;0.00;143.61;1206.00;100.00
2020-08-26;0.00;2.13;6.46;100.00;63.49;63.49;63.49;100.00;0.00;230.67;815.00;100.00
2020-08-27;0.00;2.02;6.85;100.00;33.50;33.50;33.50;100.00;0.00;230.73;813.00;100.00
2020-08-28;0.00;2.08;6.82;100.00;68.78;68.78;68.78;100.00;0.00;236.26;824.00;100.00
2020-08-29;0.00;2.10;6.65;100.00;31.44;31.44;31.44;100.00;0.00;235.60;828.00;100.00
2020-08-30;0.00;1.45;5.42;100.00;9.09;9.09;9.09;100.00;0.00;236.06;843.00;100.00
2020-08-31;0.00;0.81;4.02;100.00;-28.86;331.14;331.14;100.00;0.00;74.70;345.30;100.00
2020-09-01;0.00;1.14;4.88;100.00;-20.14;339.86;339.86;100.00;0.00;128.05;1233.00;100.00
2020-09-02;0.00;2.47;6.50;100.00;47.58;47.58;47.58;100.00;0.00;242.03;843.00;100.00
2020-09-03;0.00;1.73;7.04;100.00;-15.09;344.91;344.91;100.00;0.00;241.87;844.00;100.00
2020-09-04;0.00;1.57;6.43;100.00;-91.94;268.06;268.06;100.00;0.00;166.67;1266.00;100.00
2020-09-05;0.00;1.57;5.57;100.00;-9.56;350.44;350.44;100.00;0.00;249.10;862.00;100.00
2020-09-06;0.00;1.29;5.96;100.00;-51.09;308.92;308.92;100.00;0.00;201.32;1254.00;100.00
2020-09-07;0.00;1.43;6.34;100.00;-36.01;323.99;323.99;100.00;0.00;237.34;865.00;100.00
2020-09-08;0.00;1.40;5.24;100.00;-66.68;293.32;293.32;100.00;0.00;82.81;394.50;100.00
2020-09-09;0.00;1.84;6.15;100.00;41.23;41.23;41.23;100.00;0.00;251.47;864.00;100.00
2020-09-10;0.00;1.39;5.46;100.00;0.45;0.45;0.45;100.00;0.00;252.63;872.00;100.00
2020-09-11;0.00;1.51;5.56;100.00;-143.31;216.69;216.69;100.00;0.00;179.40;1007.00;100.00
2020-09-12;0.00;1.30;4.83;100.00;-13.82;346.18;346.18;100.00;0.00;116.77;940.00;100.00
2020-09-13;0.00;1.14;4.90;100.00;3.73;3.73;3.73;100.00;0.00;217.04;1086.00;100.00
2020-09-14;0.00;1.43;8.04;100.00;-120.60;239.40;239.40;100.00;0.00;143.11;1140.00;100.00
2020-09-15;0.00;1.03;5.24;100.00;-76.91;283.09;283.09;100.00;0.00;91.09;449.10;100.00
2020-09-16;0.00;1.25;5.26;100.00;-17.79;342.21;342.21;100.00;0.00;253.79;903.00;100.00
2020-09-17;0.00;1.46;5.10;100.00;-131.41;228.59;228.59;100.00;0.00;228.77;1266.00;100.00
2020-09-18;0.00;1.68;6.86;100.00;-116.14;243.87;243.87;100.00;0.00;169.31;1362.00;100.00
2020-09-19;0.00;0.91;4.26;100.00;-77.86;282.15;282.15;100.00;0.00;79.03;418.70;100.00
2020-09-20;0.00;1.12;4.56;100.00;-88.72;271.28;271.28;100.00;0.00;119.87;731.90;100.00
2020-09-21;0.00;1.56;5.93;100.00;-127.55;232.45;232.45;100.00;0.00;207.08;1344.00;100.00
2020-09-22;0.00;1.19;5.97;100.00;-78.34;281.66;281.66;100.00;0.00;171.49;1247.00;100.00
2020-09-23;0.00;1.63;8.33;100.00;-119.29;240.71;240.71;100.00;0.00;96.34;989.00;100.00
2020-09-24;0.00;0.97;4.10;100.00;-106.40;253.60;253.60;100.00;0.00;76.44;399.80;100.00
2020-09-25;0.00;1.24;5.91;100.00;-80.27;279.73;279.73;100.00;0.00;144.91;835.00;100.00
2020-09-26;0.00;1.69;7.05;100.00;-27.40;332.60;332.60;100.00;0.00;277.22;947.00;100.00
2020-09-27;0.00;1.50;5.84;100.00;0.55;0.55;0.55;100.00;0.00;281.72;951.00;100.00
2020-09-28;0.00;1.47;8.21;100.00;-97.26;262.74;262.74;100.00;0.00;177.99;1374.00;100.00
2020-09-29;0.00;1.81;7.41;100.00;-72.82;287.18;287.18;100.00;0.00;253.44;1129.00;100.00
2020-09-30;0.00;1.80;5.72;100.00;6.36;6.36;6.36;100.00;0.00;293.18;962.00;100.00
2020-10-01;0.00;1.59;6.03;100.00;1.75;1.75;1.75;100.00;0.00;245.18;1091.00;100.00
2020-10-02;0.00;1.65;6.43;100.00;12.81;12.81;12.81;100.00;0.00;204.00;1148.00;100.00
2020-10-03;0.00;1.80;5.80;100.00;21.67;21.67;21.67;100.00;0.00;276.79;993.00;100.00
2020-10-04;0.00;1.43;4.91;100.00;5.62;5.62;5.62;100.00;0.00;305.68;993.00;100.00
2020-10-05;0.00;1.66;6.58;100.00;-39.13;320.87;320.87;100.00;0.00;243.93;1302.00;100.00
2020-10-06;0.00;1.34;6.31;100.00;-33.02;326.98;326.98;100.00;0.00;189.12;932.00;100.00
2020-10-07;0.00;1.46;7.76;100.00;-38.95;321.05;321.05;100.00;0.00;298.67;1086.00;100.00
2020-10-08;0.00;1.35;5.74;100.00;-3.44;356.56;356.56;100.00;0.00;309.60;1063.00;100.00
2020-10-09;0.00;1.27;5.99;100.00;-47.32;312.68;312.68;100.00;0.00;307.88;1008.00;100.00
2020-10-10;0.00;1.31;6.61;100.00;-113.21;246.79;246.79;100.00;0.00;211.38;1312.00;100.00
2020-10-11;0.00;1.31;5.53;100.00;-120.39;239.61;239.61;100.00;0.00;85.47;341.30;100.00
2020-10-12;0.00;1.08;4.32;100.00;-65.55;294.45;294.45;100.00;0.00;92.12;395.40;100.00
2020-10-13;0.00;0.97;3.91;100.00;-55.83;304.17;304.17;100.00;0.00;77.57;426.50;100.00
2020-10-14;0.00;1.32;6.07;100.00;-54.03;305.97;305.97;100.00;0.00;193.03;1373.00;100.00
2020-10-15;0.00;1.70;6.99;100.00;-106.73;253.27;253.27;100.00;0.00;167.79;963.00;100.00
2020-10-16;0.00;1.45;6.84;100.00;-83.85;276.15;276.15;100.00;0.00;167.74;1285.00;100.00
2020-10-17;0.00;1.35;6.22;100.00;-18.80;341.20;341.20;100.00;0.00;127.68;1469.00;100.00
2020-10-18;0.00;1.23;6.46;100.00;-18.83;341.17;341.17;100.00;0.00;179.14;1241.00;100.00
2020-10-19;0.00;1.47;6.91;100.00;-60.31;299.69;299.69;100.00;0.00;305.12;1023.00;100.00
2020-10-20;0.00;1.61;7.56;100.00;-63.11;296.90;296.90;100.00;0.00;318.83;1036.00;100.00
2020-10-21;0.00;1.67;6.88;100.00;-59.47;300.53;300.53;100.00;0.00;239.57;1268.00;100.00
2020-10-22;0.00;1.46;7.22;100.00;-30.65;329.35;329.35;100.00;0.00;172.38;1264.00;100.00
2020-10-23;0.00;1.27;6.04;100.00;-62.57;297.43;297.43;100.00;0.00;116.75;708.10;100.00
2020-10-24;0.00;0.97;4.48;100.00;-54.82;305.19;305.19;100.00;0.00;73.91;351.10;100.00
2020-10-25;0.00;1.56;6.68;100.00;-36.91;323.09;323.09;100.00;0.00;300.19;1040.00;100.00
2020-10-26;0.00;1.35;6.09;100.00;-68.31;291.69;291.69;100.00;0.00;322.61;1437.00;100.00
2020-10-27;0.00;1.62;7.70;100.00;-38.13;321.87;321.87;100.00;0.00;220.01;1155.00;100.00
2020-10-28;0.00;1.57;5.16;100.00;-29.63;330.37;330.37;100.00;0.00;335.04;1051.00;100.00
2020-10-29;0.00;1.83;8.16;100.00;-112.22;247.79;247.79;100.00;0.00;303.04;1427.00;100.00
2020-10-30;0.00;1.44;6.23;100.00;-86.02;273.98;273.98;100.00;0.00;170.07;1194.00;100.00
2020-10-31;0.00;1.38;5.87;100.00;-74.05;285.95;285.95;100.00;0.00;167.17;1274.00;100.00
2020-11-01;0.00;1.40;6.58;100.00;-70.02;289.98;289.98;100.00;0.00;201.91;1260.00;100.00
2020-11-02;0.00;1.44;6.35;100.00;-93.43;266.58;266.58;100.00;0.00;151.62;1062.00;100.00
2020-11-03;0.00;1.29;5.90;100.00;-83.33;276.67;276.67;100.00;0.00;103.87;701.60;100.00
2020-11-04;0.00;1.03;5.44;100.00;-42.31;317.69;317.69;100.00;0.00;154.20;907.00;100.00
2020-11-05;0.00;1.65;6.44;100.00;-63.11;296.89;296.89;100.00;0.00;342.60;1178.00;100.00
2020-11-06;0.00;1.35;6.47;100.00;-90.12;269.88;269.88;100.00;0.00;237.19;1385.00;100.00
2020-11-07;0.00;1.53;5.91;100.00;-104.13;255.87;255.87;100.00;0.00;194.23;1495.00;100.00
2020-11-08;0.00;1.70;6.18;100.00;-75.39;284.61;284.61;100.00;0.00;247.01;1356.00;100.00
2020-11-09;0.00;1.38;5.63;100.00;-53.49;306.51;306.51;100.00;0.00;135.19;689.90;100.00
2020-11-10;0.00;1.27;5.87;100.00;-81.80;278.20;278.20;100.00;0.00;135.24;752.90;100.00
2020-11-11;0.00;1.25;5.32;100.00;-65.78;294.23;294.23;100.00;0.00;123.75;544.20;100.00
2020-11-12;0.00;1.19;5.62;100.00;-72.78;287.22;287.22;100.00;0.00;106.67;481.80;100.00
2020-11-13;0.00;1.27;6.74;100.00;-66.31;293.69;293.69;100.00;0.00;153.26;1614.00;100.00
2020-11-14;0.00;1.41;7.07;100.00;-60.58;299.42;299.42;100.00;0.00;284.98;1320.00;100.00
2020-11-15;0.00;1.40;7.03;100.00;-67.26;292.74;292.74;100.00;0.00;186.67;1601.00;100.00
2020-11-16;0.00;1.24;5.74;100.00;-69.35;290.65;290.65;100.00;0.00;102.41;499.90;100.00
2020-11-17;0.00;1.68;6.31;100.00;-54.68;305.32;305.32;100.00;0.00;282.52;1317.00;100.00
2020-11-18;0.00;1.78;6.85;100.00;-83.70;276.30;276.30;100.00;0.00;344.21;1166.00;100.00
2020-11-19;0.00;1.79;6.74;100.00;-72.60;287.40;287.40;100.00;0.00;235.78;1225.00;100.00
2020-11-20;0.00;1.69;7.24;100.00;-63.14;296.86;296.86;100.00;0.00;308.13;1371.00;100.00
2020-11-21;0.00;1.60;5.47;100.00;-15.34;344.66;344.66;100.00;0.00;370.02;1095.00;100.00
2020-11-22;0.00;1.83;7.43;100.00;-97.11;262.89;262.89;100.00;0.00;344.79;1368.00;100.00
2020-11-23;0.00;1.47;6.88;100.00;-61.88;298.12;298.12;100.00;0.00;256.33;1312.00;100.00
2020-11-24;0.00;1.64;5.50;100.00;-63.61;296.39;296.39;100.00;0.00;318.23;1389.00;100.00
2020-11-25;0.00;1.40;6.89;100.00;-32.42;327.58;327.58;100.00;0.00;367.36;1089.00;100.00
2020-11-26;0.00;1.85;7.32;100.00;-111.65;248.35;248.35;100.00;0.00;281.65;1414.00;100.00
